pattern_number,hole_number,hole_id,actual_x,actual_y,actual_toe_rl,actual_collar_rl,actual_hole_length,dropped,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,design_equivalent_explosive_kg_actual_hole,actual_stemming_m,actual_explosive_column_m,actual_explosive_kg,actual_explosive_delta_kg,explosive_load_changed
1505708,154,{deb0a406-bbd6-4466-bb88-34826e21cb98},229359.5,2729023.976,1503.5,1520.8,17.3,False,ANFO,0.8,165.0,4.0,227.509,4.0,13.3,227.509,0.0,False
1505708,155,{f17b9b59-b64b-46dc-a0f6-6ed8aac687bf},229366.0,2729023.821,1503.5,1520.7,17.2,False,ANFO,0.8,165.0,4.0,225.799,4.878,12.322,210.778,-15.02,True
1505708,156,{00b7fc50-5b4c-42f6-adf4-c66331156dc3},229372.5,2729024.284,1505.286,1520.7,15.414,False,ANFO,0.8,165.0,4.0,195.248,2.824,12.59,215.371,20.124,True
1505708,157,{699cd750-6171-4c30-a191-a79fbd623881},229378.9,2729024.641,1500.382,1520.8,20.418,False,ANFO,0.8,165.0,4.0,280.846,5.411,15.007,256.706,-24.14,True
1505708,158,{a0228c43-d419-4383-b3df-11c80b64c0cb},229385.4,2729024.6,1503.514,1520.7,17.186,False,ANFO,0.8,165.0,4.0,225.559,4.361,12.825,219.379,-6.18,True
1505708,159,{861cedc3-ae88-41e3-97f9-3291ff58ec52},229392.725,2729025.636,1505.652,1520.9,15.248,False,ANFO,0.8,165.0,4.0,192.408,4.0,11.248,192.408,0.0,False
1505708,160,{d2e3f898-415f-425f-bc9c-1a23a0640d76},229398.4,2729025.348,1506.384,1521.1,14.716,False,ANFO,0.8,165.0,4.0,183.308,4.129,10.587,181.098,-2.21,True
1505708,161,{30b024b2-5c40-4478-9e24-1ccbbda8043e},229404.9,2729025.838,1500.825,1521.2,20.375,False,ANFO,0.8,165.0,4.0,280.11,2.704,17.671,302.284,22.174,True
1505708,162,{1ff5f710-2256-48ec-824f-1125086474a4},229411.4,2729026.063,1503.376,1521.0,17.624,False,ANFO,0.8,165.0,4.0,233.052,4.037,13.587,232.413,-0.639,True
1505708,163,{45e7c1ae-c518-43fe-b9de-a9afd547ccc8},229418.801,2729026.841,1506.498,1520.2,13.702,False,ANFO,0.8,165.0,4.0,165.962,3.549,10.153,173.677,7.715,True
1505708,164,{bf514b3c-41a2-40d0-856d-521b9d3ff209},229424.4,2729026.2,1503.5,1519.4,15.9,False,ANFO,0.8,165.0,4.0,203.561,4.0,11.9,203.561,0.0,False
1505708,165,{1f574f78-318d-4b5c-94b0-4a411fe638ec},229430.9,2729026.925,1503.5,1519.3,15.8,False,ANFO,0.8,165.0,4.0,201.85,3.002,12.798,218.917,17.066,True
1505708,166,{a3ba448b-4288-4b09-8ed4-6e8c3828ce75},229437.4,2729027.114,1503.762,1519.5,15.738,False,ANFO,0.8,165.0,4.0,200.79,4.4,11.338,193.943,-6.847,True
1505708,167,{f6418cd2-7155-4baf-be85-f30fe47a5d6d},229443.9,2729027.146,1506.463,1519.5,13.037,False,ANFO,0.8,165.0,4.0,154.587,3.107,9.93,169.871,15.284,True
1505708,168,{5f2685aa-e0be-475c-8716-cea9f4e92958},229450.4,2729027.3,1501.219,1519.5,18.281,False,ANFO,0.8,165.0,4.0,244.29,5.444,12.837,219.597,-24.693,True
1505708,169,{7ddcb52f-a1db-4306-8a3d-8b8f592cfc65},229456.3,2729027.721,1503.5,1519.6,16.1,False,ANFO,0.8,165.0,4.0,206.982,4.391,11.709,200.288,-6.694,True
1505708,170,{f08dc7bb-3891-4c83-8d47-ea9fdced07d1},229462.2,2729027.837,1504.159,1519.3,15.141,False,ANFO,0.8,165.0,4.0,190.578,2.963,12.178,208.311,17.733,True
1505708,171,{91e08194-8c59-4fe5-ad30-b16805a7c3e0},229460.4,2729022.515,1503.5,1519.2,15.7,False,ANFO,0.8,165.0,4.0,200.14,4.557,11.143,190.62,-9.52,True
1505708,172,{8e3d46ef-786d-4d5f-ba8b-8bcb4974a91c},229453.9,2729022.23,1505.852,1519.4,13.548,False,ANFO,0.8,165.0,4.0,163.328,5.024,8.524,145.815,-17.513,True
1505708,173,{182f89cc-3f8c-43db-83c9-b9e598c6b205},229447.4,2729021.977,1503.921,1519.4,15.479,False,ANFO,0.8,165.0,4.0,196.359,4.772,10.707,183.152,-13.207,True
1505708,174,{7b1bc950-6a22-42df-9331-08b515ec61a2},229440.9,2729021.715,1505.171,1519.4,14.229,False,ANFO,0.8,165.0,4.0,174.977,4.116,10.113,172.994,-1.983,True
1505708,175,{bacc1d99-d718-4cbf-bf08-1217389bc07b},229434.4,2729021.2,1499.769,1519.4,19.631,False,ANFO,0.8,165.0,4.0,267.383,5.601,14.03,239.999,-27.385,True
1505708,176,{6e44192b-9a03-4796-b094-c9f01bb645f8},229427.9,2729021.352,1506.841,1519.4,12.559,False,ANFO,0.8,165.0,4.0,146.41,4.0,8.559,146.41,0.0,False
1505708,177,{878d5495-412d-4991-8212-b5be761b3281},229421.4,2729020.957,1503.5,1519.8,16.3,False,ANFO,0.8,165.0,4.0,210.403,2.987,13.313,227.738,17.335,True
1505708,178,{fd14f5dc-26e2-4405-bf36-1e99cd5afa55},229414.9,2729020.3,1501.046,1520.6,19.554,False,ANFO,0.8,165.0,4.0,266.066,2.326,17.228,294.702,28.636,True
1505708,179,{975876e4-9923-4d02-bd8f-f6c32e535452},229408.4,2729020.315,1506.97,1520.9,13.93,False,ANFO,0.8,165.0,4.0,169.862,4.648,9.282,158.775,-11.088,True
1505708,180,{4936828b-d5f6-4104-9025-baf61c08f5aa},229402.796,2729020.245,1503.5,1521.3,17.8,False,ANFO,0.8,165.0,4.0,236.062,3.773,14.027,239.943,3.88,True
1505708,181,{d9f857a3-d298-4821-8280-42286d22aa25},229395.4,2729019.5,1506.863,1521.2,14.337,False,ANFO,0.8,165.0,4.0,176.824,3.91,10.427,178.359,1.535,True
1505708,182,{90a0629d-1eab-4f01-b0e1-e2fb20173a44},229388.9,2729019.512,1503.5,1521.0,17.5,False,ANFO,0.8,165.0,4.0,230.931,4.0,13.5,230.931,0.0,False
1505708,183,{783fae06-bf61-4746-b8dd-6b4ffd435147},229382.4,2729019.327,1504.452,1520.9,16.448,False,ANFO,0.8,165.0,4.0,212.935,4.925,11.523,197.107,-15.828,True
1505708,184,{996a4647-7460-48ce-8fa5-0fd88904d067},229376.679,2729019.327,1501.699,1520.9,19.201,False,ANFO,0.8,165.0,4.0,260.028,3.712,15.489,264.949,4.921,True
1505708,185,{979405e7-6dba-43b5-aa09-390c2ac2c256},229369.4,2729018.807,1501.127,1520.8,19.673,False,ANFO,0.8,165.0,4.0,268.102,3.271,16.402,280.577,12.475,True
1505708,186,{95ac8136-e9c1-43ce-9e27-586845cf5484},229362.9,2729018.505,1503.612,1520.8,17.188,False,ANFO,0.8,165.0,4.0,225.594,4.484,12.704,217.323,-8.271,True
1505708,187,{b60f9841-333c-4032-9308-26d0e862a12b},229356.5,2729017.813,1503.715,1520.8,17.085,False,ANFO,0.8,165.0,4.0,223.832,2.865,14.22,243.242,19.41,True
1505708,188,{efec3d7d-171a-4e63-9210-8f2a7767151d},229351.5,2729017.985,1503.51,1520.7,17.19,False,ANFO,0.8,165.0,4.0,225.628,3.158,14.032,240.023,14.395,True
1505708,189,{ead7451f-fa81-40b7-b8b0-2fa2b7953de1},229346.893,2729018.422,1505.93,1520.6,14.67,False,ANFO,0.8,165.0,4.0,182.521,4.0,10.67,182.521,0.0,False
1505708,190,{856c46e4-9742-41cd-b88e-bf386e4ec431},229344.8,2729012.181,1503.5,1520.7,17.2,False,ANFO,0.8,165.0,4.0,225.799,4.581,12.619,215.86,-9.939,True
1505708,191,{11165cde-157a-460d-87f2-120247a6ee3e},229349.529,2729013.162,1504.893,1520.7,15.807,False,ANFO,0.8,165.0,4.0,201.97,4.861,10.946,187.241,-14.729,True
1505708,192,{892ecfaf-4189-4ebb-8c9e-9a750cd605c7},229353.4,2729012.416,1506.148,1520.7,14.552,False,ANFO,0.8,165.0,4.0,180.502,3.715,10.837,185.373,4.871,True
1505708,193,{741adb4e-5192-4823-9c0b-914cd9cdf56a},229359.9,2729012.743,1506.329,1520.8,14.471,False,ANFO,0.8,165.0,4.0,179.117,2.801,11.67,199.627,20.511,True
1505708,194,{d75b67b2-5cfd-4f79-8bd6-a61dd2668974},229366.4,2729013.039,1505.994,1521.0,15.006,False,ANFO,0.8,165.0,4.0,188.268,3.79,11.216,191.862,3.593,True
1505708,195,{0108f9d9-a38c-45a2-ac6d-57c028bf664f},229372.9,2729013.091,1501.83,1521.0,19.17,False,ANFO,0.8,165.0,4.0,259.498,4.126,15.044,257.337,-2.161,True
1505708,196,{75da1c31-0b31-4053-8b26-bca5031005d0},229380.253,2729013.996,1504.37,1521.0,16.63,False,ANFO,0.8,165.0,4.0,216.048,4.663,11.967,204.707,-11.342,True
1505708,197,{130f2bd2-7dcf-4ac2-8bb4-06ad091e613f},229385.9,2729013.657,1505.973,1521.0,15.027,False,ANFO,0.8,165.0,4.0,188.628,3.613,11.414,195.242,6.615,True
1505708,198,{f030f527-05ee-4f90-b6f0-2c8b59228dcf},229392.4,2729014.295,1503.248,1521.1,17.852,False,ANFO,0.8,165.0,4.0,236.952,4.0,13.852,236.952,0.0,False
1505708,199,{bdfc6b82-0109-409f-8179-b6b378ec7067},229398.9,2729014.171,1501.27,1521.2,19.93,False,ANFO,0.8,165.0,4.0,272.498,5.446,14.484,247.756,-24.742,True
1505708,200,{d66bfe95-f233-435b-8141-fa5d0dc0f015},229405.4,2729014.46,1503.464,1521.1,17.636,False,ANFO,0.8,165.0,4.0,233.257,3.47,14.166,242.321,9.064,True
1505708,201,{94301148-9f70-4d06-9b50-31d73728cee3},229411.9,2729014.965,1503.5,1520.6,17.1,False,ANFO,0.8,165.0,4.0,224.088,5.488,11.612,198.629,-25.459,True
1505708,202,{c647e74f-1b66-487c-80c4-858f116aa2dd},229418.4,2729015.196,1506.0,1520.1,14.1,False,ANFO,0.8,165.0,4.0,172.77,4.067,10.033,171.622,-1.148,True
1505708,203,{71317a1d-bba9-44da-9d22-ccae2499c798},229425.854,2729015.499,1502.617,1519.7,17.083,False,ANFO,0.8,165.0,4.0,223.797,4.323,12.76,218.266,-5.532,True
1505708,204,{fc948830-8f72-47bb-a17a-5902e4e7e816},229431.4,2729015.5,1506.626,1519.5,12.874,False,ANFO,0.8,165.0,4.0,151.798,3.534,9.34,159.764,7.966,True
1505708,205,{86339d00-7535-4667-9df9-c2383ffa2a60},229437.9,2729016.158,1502.69,1519.3,16.61,False,ANFO,0.8,165.0,4.0,215.706,3.802,12.808,219.088,3.381,True
1505708,206,{b6fdb734-fe42-4838-b5bb-e61af5e8ed2b},229444.4,2729016.1,1503.5,1519.3,15.8,False,ANFO,0.8,165.0,4.0,201.85,3.825,11.975,204.838,2.988,True
1505708,207,{b18aa40f-0221-4c0e-b264-7f5224693557},229450.8,2729016.3,1504.885,1519.5,14.615,False,ANFO,0.8,165.0,4.0,181.58,4.0,10.615,181.58,0.0,False
1505708,208,{5477828c-085c-4605-9611-2d91b2436566},229457.1,2729016.6,1504.319,1519.4,15.081,False,ANFO,0.8,165.0,4.0,189.551,4.0,11.081,189.551,0.0,False
1505708,209,{8184857a-f667-4338-a9f4-fd11ac5a1e0d},229463.3,2729016.9,1502.048,1519.2,17.152,False,ANFO,0.8,165.0,4.0,224.978,4.0,13.152,224.978,0.0,False
1505708,210,{b171762d-ad95-4c16-a995-ac402f0c1fac},229466.583,2729012.031,1503.5,1518.9,15.4,False,ANFO,0.8,165.0,4.0,195.008,3.408,11.992,205.127,10.119,True
1505708,211,{2f423bd0-ea50-4026-8346-824afdbd13be},229460.882,2729011.634,1507.115,1519.3,12.185,False,ANFO,0.8,165.0,4.0,140.012,3.685,8.5,145.408,5.396,True
1505708,212,{153ebc75-23fc-4dcb-a363-bd19c596589c},229454.3,2729011.343,1503.393,1519.4,16.007,False,ANFO,0.8,165.0,4.0,205.391,4.837,11.17,191.077,-14.314,True
1505708,213,{18793515-3096-4df0-9123-e537b456c989},229447.8,2729011.14,1500.055,1519.4,19.345,False,ANFO,0.8,165.0,4.0,262.491,3.12,16.225,277.541,15.05,True
1505708,214,{e648d22f-59b3-426a-b150-2ee823260a00},229441.3,2729010.779,1501.66,1519.3,17.64,False,ANFO,0.8,165.0,4.0,233.325,5.035,12.605,215.618,-17.708,True
1505708,215,{2450348d-b31c-4a54-b528-b305c099fc67},229434.8,2729010.575,1503.5,1519.4,15.9,False,ANFO,0.8,165.0,4.0,203.561,4.0,11.9,203.561,0.0,False
1505708,216,{0e20aeeb-a045-4cdd-b96a-2e74e86cebb8},229428.4,2729010.006,1499.613,1519.6,19.987,False,ANFO,0.8,165.0,4.0,273.473,3.992,15.995,273.609,0.136,True
1505708,217,{1aa665e3-45b9-4624-a579-fa3554e7de48},229421.9,2729009.6,1502.299,1519.7,17.401,False,ANFO,0.8,165.0,4.0,229.237,5.459,11.942,204.28,-24.957,True
1505708,218,{1873a3d1-de0a-4805-b536-b5ce46fd2ba9},229416.362,2729010.042,1502.11,1520.3,18.19,False,ANFO,0.8,165.0,4.0,242.734,4.163,14.027,239.949,-2.784,True
1505708,219,{80823ee5-05e4-4ec7-8144-cda66324c5ab},229408.9,2729009.47,1502.01,1520.8,18.79,False,ANFO,0.8,165.0,4.0,252.997,4.0,14.79,252.997,0.0,False
1505708,220,{3cc45ff9-0b71-486a-a519-509a197944fe},229402.4,2729009.245,1507.537,1521.2,13.663,False,ANFO,0.8,165.0,4.0,165.295,3.836,9.827,168.101,2.806,True
1505708,221,{f1224b1d-4878-4fb0-bae5-b0fd4ad6d877},229396.84,2729009.254,1502.0,1521.1,19.1,False,ANFO,0.8,165.0,4.0,258.3,4.48,14.62,250.091,-8.209,True
1505708,222,{5bb0a8b6-6e02-47e2-a669-28111bac15cd},229390.33,2729008.734,1506.929,1521.0,14.071,False,ANFO,0.8,165.0,4.0,172.274,4.064,10.007,171.183,-1.091,True
1505708,223,{e16afcba-d2c5-4e5a-9f90-b7a667971d54},229382.9,2729007.929,1501.283,1521.0,19.717,False,ANFO,0.8,165.0,4.0,268.855,5.6,14.117,241.483,-27.371,True
1505708,224,{449779d7-e36c-4c45-8495-c05571326b0a},229376.4,2729007.96,1504.132,1521.1,16.968,False,ANFO,0.8,165.0,4.0,221.83,4.885,12.083,206.685,-15.145,True
1505708,225,{852c0687-b35c-4f7b-b48e-d0db8fa671a5},229369.9,2729007.878,1505.887,1521.2,15.313,False,ANFO,0.8,165.0,4.0,193.52,4.012,11.301,193.322,-0.198,True
1505708,226,{a129e487-89b8-437b-ad0b-6a929a766e37},229363.4,2729007.405,1504.474,1521.1,16.626,False,ANFO,0.8,165.0,4.0,215.98,4.207,12.419,212.435,-3.545,True
1505708,227,{27375172-b130-4ea3-9a2e-26a6879ff24e},229356.9,2729006.899,1501.129,1520.8,19.671,False,ANFO,0.8,165.0,4.0,268.068,2.59,17.081,292.192,24.125,True
1505708,228,{ed5123de-ed01-4fda-9994-5ae4fa35730f},229350.4,2729006.6,1499.857,1520.7,20.843,False,ANFO,0.8,165.0,4.0,288.116,2.929,17.914,306.431,18.315,True
1505708,229,{deafa11d-f9b5-4c64-9e93-d8222fcc21c8},229343.9,2729006.613,1504.85,1520.8,15.95,False,ANFO,0.8,165.0,4.0,204.416,5.421,10.529,180.112,-24.304,True
1505708,230,{82067fa8-0bd0-42a3-b54a-920bf5a18931},229341.2,2729000.923,1502.963,1520.8,17.837,False,ANFO,0.8,165.0,4.0,236.695,4.0,13.837,236.695,0.0,False
1505708,231,{4321fc01-6832-4f94-8a7d-291d15c6e9d6},229348.107,2729001.695,1501.459,1520.7,19.241,False,ANFO,0.8,165.0,4.0,260.712,4.918,14.323,245.005,-15.707,True
1505708,232,{1667bf09-0e4b-4686-90b4-16c2037ae9ba},229353.9,2729001.2,1499.273,1520.7,21.427,False,ANFO,0.8,165.0,4.0,298.106,4.735,16.692,285.537,-12.569,True
1505708,233,{69d69a7b-b81e-4ce6-9c3e-1c261a692a66},229360.4,2729001.5,1501.267,1520.9,19.633,False,ANFO,0.8,165.0,4.0,267.418,4.75,14.883,254.583,-12.834,True
1505708,234,{e4115b00-ee6f-455f-b4ad-c62ae894a458},229366.9,2729002.27,1500.352,1521.3,20.948,False,ANFO,0.8,165.0,4.0,289.912,2.228,18.72,320.229,30.317,True
1505708,235,{012f94e9-09a6-43c2-bc7d-a0fc21b4df25},229373.4,2729002.0,1503.5,1521.2,17.7,False,ANFO,0.8,165.0,4.0,234.352,3.914,13.786,235.825,1.473,True
1505708,236,{1f849093-336f-44ad-9de3-a3893da01b65},229379.9,2729002.3,1503.5,1521.1,17.6,False,ANFO,0.8,165.0,4.0,232.641,4.519,13.081,223.766,-8.876,True
1505708,237,{6e24347e-0e11-49ad-ba65-024854ad2f97},229386.4,2729002.633,1499.131,1521.1,21.969,False,ANFO,0.8,165.0,4.0,307.377,2.478,19.491,333.405,26.028,True
1505708,238,{be6280b8-91db-4e21-920e-67f831689e4c},229392.9,2729002.9,1501.82,1521.1,19.28,False,ANFO,0.8,165.0,4.0,261.379,5.175,14.105,241.285,-20.094,True
1505708,239,{e8df6043-583d-4a6d-aa92-ed766475b7b8},229399.4,2729003.205,1501.266,1521.1,19.834,False,ANFO,0.8,165.0,4.0,270.856,3.982,15.852,271.163,0.307,True
1505708,240,{05424ebc-aac4-470b-8456-c17b94460730},229405.9,2729003.523,1502.614,1521.0,18.386,False,ANFO,0.8,165.0,4.0,246.087,4.246,14.14,241.875,-4.212,True
1505708,241,{28520015-a4ed-4e9c-a768-883de819b12e},229412.4,2729004.068,1505.025,1520.5,15.475,False,ANFO,0.8,165.0,4.0,196.291,5.253,10.222,174.865,-21.426,True
1505708,242,{77a7c418-d5b9-419d-899a-115e99ce5e63},229418.8,2729004.373,1499.603,1520.0,20.397,False,ANFO,0.8,165.0,4.0,280.487,2.165,18.232,311.872,31.386,True
1505708,243,{f7488bd5-9b8e-45c6-ac13-1bddedec6c00},229425.3,2729004.413,1503.269,1519.6,16.331,False,ANFO,0.8,165.0,4.0,210.934,2.532,13.799,236.041,25.107,True
1505708,244,{35e54ee3-bf1e-409d-a019-4d8a56441da9},229431.8,2729004.946,1503.5,1519.4,15.9,False,ANFO,0.8,165.0,4.0,203.561,4.448,11.452,195.895,-7.666,True
1505708,245,{829dac67-84b3-4607-bd2b-ee2b7fd01428},229438.3,2729005.115,1500.11,1519.4,19.29,False,ANFO,0.8,165.0,4.0,261.55,4.248,15.042,257.302,-4.249,True
1505708,246,{19ad88c7-488f-4f88-adac-d21edb4d32d6},229444.8,2729005.37,1501.0,1519.3,18.3,False,ANFO,0.8,165.0,4.0,244.615,3.861,14.439,246.995,2.38,True
1505708,247,{6d14f9ad-d7ca-4f60-8b90-210aba8a80ea},229451.3,2729005.726,1503.5,1519.5,16.0,False,ANFO,0.8,165.0,4.0,205.272,4.0,12.0,205.272,0.0,False
1505708,248,{8624b5c8-cf34-463d-8b47-7173e9d02dcc},229457.8,2729005.881,1503.349,1519.4,16.051,False,ANFO,0.8,165.0,4.0,206.144,4.75,11.301,193.319,-12.825,True
1505708,249,{e6df525c-8ff7-413b-8746-bd6bfcd5a135},229464.3,2729006.264,1500.338,1519.2,18.862,False,ANFO,0.8,165.0,4.0,254.229,2.598,16.264,278.215,23.986,True
1505708,250,{4159bdf6-c13e-4430-b3bc-b69e0357ba9b},229463.7,2729000.4,1500.231,1519.2,18.969,False,ANFO,0.8,165.0,4.0,256.059,2.99,15.979,273.341,17.282,True
1505708,251,{a568b937-0c6c-4562-81b7-acc11a7b095d},229459.2,2729000.2,1502.188,1519.4,17.212,False,ANFO,0.8,165.0,4.0,226.004,2.929,14.283,244.328,18.324,True
1505708,252,{c7b6d599-0423-4b73-b7f7-3064d5af487e},229454.8,2729000.0,1500.043,1519.5,19.457,False,ANFO,0.8,165.0,4.0,264.407,2.621,16.836,287.995,23.588,True
1505708,253,{51cb27a4-ee2b-406c-aede-b7ea39c7a141},229448.3,2728999.756,1502.422,1519.4,16.978,False,ANFO,0.8,165.0,4.0,222.001,2.852,14.126,241.633,19.631,True
1505708,254,{6af4fbaf-50ac-4053-ad41-fb3af327c126},229441.8,2728999.613,1504.686,1519.3,14.614,False,ANFO,0.8,165.0,4.0,181.563,3.021,11.593,198.312,16.749,True
1505708,255,{030f63ef-3599-473b-a30f-bd2f4c00d45a},229435.3,2728999.289,1504.934,1519.4,14.466,False,ANFO,0.8,165.0,4.0,179.031,3.789,10.677,182.648,3.617,True
1505708,256,{ae623bd6-1ddd-4184-a1bf-cab769d0d8d7},229428.8,2728998.9,1506.305,1519.5,13.195,False,ANFO,0.8,165.0,4.0,157.289,3.426,9.769,167.11,9.821,True
1505708,257,{4f976e09-ca17-481d-b7af-c9e7f9ae9b1e},229422.3,2728998.766,1499.903,1519.7,19.797,False,ANFO,0.8,165.0,4.0,270.223,5.411,14.386,246.083,-24.14,True
1505708,258,{97ae3733-4ccc-4607-af64-17fbf4cf1a0f},229415.8,2728998.559,1502.371,1520.2,17.829,False,ANFO,0.8,165.0,4.0,236.558,3.993,13.836,236.67,0.112,True
1505708,259,{cf378809-db4c-445c-9f16-b7f5420108c2},229408.8,2728998.951,1502.676,1520.7,18.024,False,ANFO,0.8,165.0,4.0,239.894,3.298,14.726,251.899,12.005,True
1505708,260,{8129da34-885c-4757-b659-8c9a6144086d},229403.286,2728999.063,1501.225,1521.2,19.975,False,ANFO,0.8,165.0,4.0,273.268,3.874,16.101,275.422,2.154,True
1505708,261,{0300879f-7bf5-4d44-82d4-791fab48d0e3},229395.8,2728998.831,1502.788,1521.1,18.312,False,ANFO,0.8,165.0,4.0,244.821,4.0,14.312,244.821,0.0,False
1505708,262,{387205c8-7d5b-49ce-b99b-ac752bbdc1a0},229382.2,2728999.134,1505.257,1521.1,15.843,False,ANFO,0.8,165.0,4.0,202.586,5.251,10.592,181.192,-21.394,True
1505708,263,{63711690-f3b0-4482-952c-24f4ff830556},229376.0,2728998.1,1502.692,1521.2,18.508,False,ANFO,0.8,165.0,4.0,248.173,4.286,14.222,243.281,-4.893,True
1505708,264,{8c7f1890-31b2-46a9-857f-db7314ef8679},229370.3,2728996.694,1500.324,1521.3,20.976,False,ANFO,0.8,165.0,4.0,290.391,5.834,15.142,259.025,-31.366,True
1505708,265,{369575ea-6067-4c14-96f9-70d9d35bd906},229363.9,2728996.532,1503.845,1521.1,17.255,False,ANFO,0.8,165.0,4.0,226.74,4.577,12.678,216.868,-9.872,True
1505708,266,{5b123e2b-02c5-4301-a842-35b6fc0e9392},229358.613,2728997.25,1507.256,1520.9,13.644,False,ANFO,0.8,165.0,4.0,164.97,2.904,10.74,183.724,18.754,True
1505708,267,{ef31cef6-b0e3-4442-a8f9-800b65d39907},229350.9,2728995.923,1502.659,1520.7,18.041,False,ANFO,0.8,165.0,4.0,240.185,3.463,14.578,249.377,9.192,True
1505708,268,{031dbb20-63c2-45e1-b21b-cd405a343a86},229345.802,2728996.214,1501.457,1520.8,19.343,False,ANFO,0.8,165.0,4.0,262.457,2.967,16.376,280.125,17.668,True
1505708,269,{edfb4203-247a-4941-bf11-bcb822cb1126},229339.3,2728995.383,1506.027,1520.9,14.873,False,ANFO,0.8,165.0,4.0,185.993,4.0,10.873,185.993,0.0,False
1505708,270,{06e416ce-ec2b-4347-a567-506533eb7b90},229337.5,2728989.83,1501.502,1520.9,19.398,False,ANFO,0.8,165.0,4.0,263.398,2.757,16.641,284.665,21.267,True
1505708,271,{79961326-a8cc-4a11-8950-fd4fbb74136d},229342.7,2728990.706,1504.615,1520.8,16.185,False,ANFO,0.8,165.0,4.0,208.436,4.137,12.048,206.094,-2.343,True
1505708,272,{06530a7b-1a56-4b92-ae42-88a460122027},229348.0,2728991.518,1502.471,1520.8,18.329,False,ANFO,0.8,165.0,4.0,245.111,4.596,13.733,234.912,-10.199,True
1505708,273,{adb326f0-1c6e-4eaf-9cca-e249e9e04c2c},229351.5,2728992.574,1507.09,1520.7,13.61,False,ANFO,0.8,165.0,4.0,164.388,4.0,9.61,164.388,0.0,False
1505708,274,{6677b12a-8875-4bdc-aa54-3a37f119e5de},229354.9,2728991.629,1499.933,1520.7,20.767,False,ANFO,0.8,165.0,4.0,286.816,2.073,18.694,319.771,32.955,True
1505708,275,{0f62f13b-c883-41bd-bb51-e26166b615ee},229357.2,2728989.701,1501.993,1520.8,18.807,False,ANFO,0.8,165.0,4.0,253.288,2.497,16.31,279.005,25.717,True
1505708,276,{6b05338e-4566-4b4a-9d27-a906c80e27af},229359.4,2728987.8,1506.685,1521.0,14.315,False,ANFO,0.8,165.0,4.0,176.448,3.887,10.428,178.389,1.941,True
1505708,277,{edbdd06d-e05f-461f-b7b4-fb73c7def530},229361.6,2728992.28,1505.523,1521.0,15.477,False,ANFO,0.8,165.0,4.0,196.325,4.155,11.322,193.674,-2.651,True
1505708,278,{57fb0118-b290-4fad-8eb0-daf8dbebfa43},229364.0,2728988.203,1500.13,1521.1,20.97,False,ANFO,0.8,165.0,4.0,290.288,5.033,15.937,272.624,-17.664,True
1505708,279,{6736d35c-b4c0-442f-ab68-a8f7c89cb6a3},229366.2,2728992.958,1503.5,1521.2,17.7,False,ANFO,0.8,165.0,4.0,234.352,4.178,13.522,231.302,-3.05,True
1505708,280,{ad648a24-447f-4231-83ae-c1aab2d0cae1},229369.499,2728989.382,1504.577,1521.3,16.723,False,ANFO,0.8,165.0,4.0,217.639,2.794,13.929,238.269,20.63,True
1505708,281,{3eb2daca-06cc-4252-9921-6968bb80b73d},229370.8,2728991.145,1504.971,1521.3,16.329,False,ANFO,0.8,165.0,4.0,210.9,3.777,12.552,214.709,3.81,True
1505708,282,{b533eef7-10e0-4062-9f26-976b9c71f8f0},229373.7,2728991.369,1502.505,1521.3,18.795,False,ANFO,0.8,165.0,4.0,253.083,2.763,16.032,274.24,21.157,True
1505708,283,{1f24b26b-a6ee-473b-9bb1-22f83ea00454},229376.1,2728993.136,1505.436,1521.2,15.764,False,ANFO,0.8,165.0,4.0,201.235,2.664,13.1,224.083,22.848,True
1505708,284,{fa026e6e-31b4-496d-9a9c-14acb35b44ae},229379.689,2728994.046,1499.805,1521.2,21.395,False,ANFO,0.8,165.0,4.0,297.558,3.247,18.148,310.443,12.885,True
1505708,285,{7e999ae4-5b52-4254-b407-a5de5124131f},229381.6,2728994.5,1506.492,1521.1,14.608,False,ANFO,0.8,165.0,4.0,181.46,4.981,9.627,164.68,-16.78,True
1505708,286,{00ca09cd-8f60-4305-ba60-c11bde7a9417},229384.5,2728995.2,1503.954,1521.1,17.146,False,ANFO,0.8,165.0,4.0,224.875,4.0,13.146,224.875,0.0,False
1505708,287,{a3dcf932-8730-4eed-8b43-a443484eb965},229387.2,2728996.29,1501.149,1521.1,19.951,False,ANFO,0.8,165.0,4.0,272.857,5.203,14.748,252.285,-20.572,True
1505708,288,{7871e593-4417-4042-b553-fec183843172},229389.9,2728997.64,1505.106,1521.1,15.994,False,ANFO,0.8,165.0,4.0,205.169,4.0,11.994,205.169,0.0,False
1505708,289,{364386a2-3424-4cbe-8e23-18762dddcbab},229394.0,2728995.225,1506.206,1521.1,14.894,False,ANFO,0.8,165.0,4.0,186.352,3.333,11.561,197.755,11.403,True
1505708,290,{d6040eeb-a4a5-42bd-a170-b77055e5e25c},229398.6,2728994.294,1503.5,1521.1,17.6,False,ANFO,0.8,165.0,4.0,232.641,2.718,14.882,254.577,21.936,True
1505708,291,{6975b557-3618-4324-a0b6-e52a85c4fbd9},229401.9,2728994.183,1505.513,1521.1,15.587,False,ANFO,0.8,165.0,4.0,198.207,5.244,10.343,176.932,-21.275,True
