x,y,z,muckpile_height_m,post_volume_m3,post_volume_m3_raw,pre_volume_m3,particle_count,mean_horizontal_displacement_m,p95_horizontal_displacement_m,mean_dx_m,mean_dy_m,mean_vertical_heave_m,grid_resolution_m,cell_area_m2,topo_i,topo_j
363473.0,6591755.0,200.2814144228202,15.281414422820214,61.12565769128086,64.05,52.5,7,6.608324104066027,7.246040486981279,6.457018707477199,1.3500612184649479,1.738584979487605,2.0,4.0,11,26
363473.0,6591757.0,199.63119249645055,14.631192496450542,58.524769985802166,45.75,37.5,5,6.575301466304561,7.43920887434254,6.359424570272825,1.468521628256503,1.7723095139151055,2.0,4.0,11,27
363473.0,6591759.0,197.584594954054,12.584594954054023,50.33837981621609,36.6,30.0,4,6.748608914172154,7.2877104942821385,6.560948128499788,1.4549348918489304,1.7304279360643737,2.0,4.0,11,28
363473.0,6591761.0,197.59967381559173,12.599673815591741,50.398695262366964,18.3,15.0,2,7.157399487396843,7.63901772224454,6.862565831550365,2.0154241791222276,1.6540747133415858,2.0,4.0,11,29
363473.0,6591763.0,199.60133374878114,14.601333748781146,58.40533499512458,45.75,37.5,5,6.233927016657113,6.468419337908418,5.897258230236254,1.9278748944836857,1.7516486243153984,2.0,4.0,11,30
363473.0,6591765.0,200.18073764160474,15.180737641604745,60.72295056641898,82.35000000000001,67.5,9,6.4951913063471025,7.411155783923952,6.257543650784983,1.559407585341872,1.7301289819164416,2.0,4.0,11,31
363473.0,6591767.0,198.81440367027332,13.814403670273315,55.25761468109326,36.6,30.0,4,6.244564176485175,7.102307995100055,6.093717506720035,1.3230575240590805,1.7333994721856762,2.0,4.0,11,32
363473.0,6591769.0,198.80032263327936,13.800322633279354,55.201290533117415,36.6,30.0,4,6.123911203339729,6.71435635891528,5.898271739265146,1.6138395677858723,1.757263064192179,2.0,4.0,11,33
363473.0,6591771.0,198.93407631381325,13.934076313813245,55.73630525525298,73.2,60.0,8,6.23363418745589,6.746092423110518,6.064392899725289,1.3853829595355394,1.7494800599664038,2.0,4.0,11,34
363473.0,6591773.0,197.47952894703567,12.479528947035684,49.918115788142735,36.6,30.0,4,6.365360955283535,6.9112598586436755,6.162537315596028,1.474422853300584,1.7692745540638233,2.0,4.0,11,35
363473.0,6591775.0,197.0603632870233,12.060363287023318,48.24145314809327,27.450000000000003,22.5,3,6.8529433696450015,7.333760977742274,6.520350813762929,1.7175350444346211,1.6375089280402946,2.0,4.0,11,36
363473.0,6591777.0,198.4775949741231,13.477594974123106,53.91037989649242,64.05,52.5,7,6.2953260446521115,7.556263730064663,5.883167047395763,2.1296306379405405,1.7203531433336559,2.0,4.0,11,37
363473.0,6591779.0,198.27972152818217,13.279721528182165,53.11888611272866,73.2,60.0,8,6.433630501814765,7.736819290184392,6.222054875756489,1.4069504595898974,1.7059751372015277,2.0,4.0,11,38
363473.0,6591781.0,196.8269721115958,11.826972111595822,47.30788844638329,18.3,15.0,2,6.522908257386542,6.783139196216281,6.20002361412279,1.9573760768055388,1.7337228174358799,2.0,4.0,11,39
363473.0,6591783.0,198.29379681814726,13.293796818147246,53.175187272588985,36.6,30.0,4,6.394484140148339,7.037948433997974,6.111529002624577,1.8783657717004332,1.7237937110357362,2.0,4.0,11,40
363473.0,6591785.0,199.72130357077128,14.721303570771285,58.88521428308514,73.2,60.0,8,6.4825566792593285,6.8720896260779245,6.245956696033744,1.5223584395568452,1.7282695472119596,2.0,4.0,11,41
363473.0,6591787.0,197.61370859418034,12.613708594180338,50.45483437672135,36.6,30.0,4,5.999474143807507,6.211832717089037,5.865585514865296,1.1662661552302747,1.8219357941912624,2.0,4.0,11,42
363473.0,6591789.0,193.96227909505575,8.962279095055747,35.84911638022299,14.429184511082713,11.827200418920256,2,6.582763921616197,7.131568894958542,6.473684774883085,1.161439679653975,1.7782262264162698,2.0,4.0,11,43
363473.0,6591791.0,190.16011141687383,5.160111416873837,20.64044566749535,21.116738044330848,17.308801675681025,4,6.694597272524862,7.335543425227258,6.228442861068592,2.363978043198111,1.7012186612953377,2.0,4.0,11,44
363473.0,6591793.0,186.9605800282162,1.9605800282161998,7.842320112864799,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11,45
363473.0,6591795.0,185.40655474755724,0.4065547475572486,1.6262189902289943,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11,46
363473.0,6591797.0,185.0425019526956,0.04250195269560779,0.17000781078243116,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11,47
363475.0,6591705.0,185.0498043006248,0.04980430062479838,0.19921720249919353,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12,1
363475.0,6591707.0,185.4158030056412,0.41580300564120193,1.6632120225648077,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12,2
363475.0,6591709.0,186.8422604545287,1.842260454528713,7.369041818114852,1.4684113105795114,1.2036158283438618,4,7.573709196139172,8.146327049909237,7.5212187966115875,0.8793247936892385,1.631727561766773,2.0,4.0,12,3
363475.0,6591711.0,189.54220582346593,4.542205823465945,18.16882329386378,15.472590106673481,12.682450907109411,2,7.66437610029087,7.935002981409057,7.654782678314325,0.3211115940142252,1.687264540360095,2.0,4.0,12,4
363475.0,6591713.0,191.93441621571284,6.93441621571283,27.73766486285132,15.472590106673481,12.682450907109411,2,8.475969478273235,9.01170963998709,8.280805542862764,1.7847761624779337,1.6037306669373048,2.0,4.0,12,5
363475.0,6591715.0,193.53423446016382,8.534234460163805,34.13693784065522,27.450000000000003,22.5,3,8.176373097157343,8.531235496088579,7.953353605270686,1.8726186582938753,1.720276603423417,2.0,4.0,12,6
363475.0,6591717.0,196.03857852869044,11.038578528690445,44.15431411476178,27.450000000000003,22.5,3,8.173989207652147,8.382708645375118,7.822097927877813,1.7121374079802962,1.6340462967579719,2.0,4.0,12,7
363475.0,6591719.0,197.73824823342068,12.738248233420673,50.952992933682694,54.900000000000006,45.0,6,8.7562684580565,9.792134345816077,8.313534336221627,2.4959841530002924,1.5555712514559181,2.0,4.0,12,8
363475.0,6591721.0,196.50119601145715,11.501196011457141,46.004784045828565,27.450000000000003,22.5,3,8.158328035492188,9.33188419947943,7.598018736751428,2.9525223856686007,1.6267342837559786,2.0,4.0,12,9
363475.0,6591723.0,195.48379138439466,10.483791384394664,41.935165537578655,36.6,30.0,4,8.202463753500762,9.115699337327843,7.898409612650027,2.185690022765198,1.6687267421865921,2.0,4.0,12,10
363475.0,6591725.0,196.27507706135123,11.275077061351226,45.100308245404904,27.450000000000003,22.5,3,7.888891609804745,8.33218814216831,7.538882186668302,2.1831080684420487,1.6637152360782321,2.0,4.0,12,11
363475.0,6591727.0,196.88215647975818,11.882156479758182,47.52862591903273,36.6,30.0,4,8.02906242236545,8.676891190289098,7.936260458419731,0.9487200842046032,1.58147896244711,2.0,4.0,12,12
363475.0,6591729.0,196.88296716380447,11.882967163804476,47.531868655217906,27.450000000000003,22.5,3,7.550749631531175,8.182493609943215,7.120233366107403,2.381649042456359,1.6903252408041445,2.0,4.0,12,13
363475.0,6591731.0,196.6851295594365,11.685129559436492,46.74051823774597,36.6,30.0,4,7.738191100700437,8.398898039025102,7.329451915060629,2.3484213944045633,1.6408413751330686,2.0,4.0,12,14
363475.0,6591733.0,196.3257015568467,11.32570155684671,45.30280622738684,45.75,37.5,5,8.103319917432957,9.025741067209674,7.927499877682758,1.5291545788307164,1.5766833643779907,2.0,4.0,12,15
363475.0,6591735.0,195.9325777845732,10.932577784573196,43.730311138292784,36.6,30.0,4,8.458361696156041,9.029304781708182,7.900146511263737,2.8015888861484406,1.5402124037343226,2.0,4.0,12,16
363475.0,6591737.0,196.52063102305218,11.520631023052179,46.082524092208715,45.75,37.5,5,7.97922715268413,8.920139634727732,7.739499966700796,1.4328824120983885,1.6271170585659704,2.0,4.0,12,17
363475.0,6591739.0,197.69735020580873,12.697350205808723,50.78940082323489,82.35000000000001,67.5,9,8.215032927876216,9.221526451688524,7.866875045301326,2.142946195887186,1.548116127496945,2.0,4.0,12,18
363475.0,6591741.0,196.6400857754163,11.6400857754163,46.5603431016652,27.450000000000003,22.5,3,7.688029412439288,8.170171033564607,7.599703711190913,1.1115734058229598,1.6039462304374403,2.0,4.0,12,19
363475.0,6591743.0,195.07252306111323,10.072523061113223,40.29009224445289,9.15,7.5,1,7.849270973197712,7.849270973197712,7.479910925190275,2.3794930892741273,1.6043773574377114,2.0,4.0,12,20
363475.0,6591745.0,195.84581821927253,10.845818219272523,43.38327287709009,36.6,30.0,4,8.011233098279218,8.474116785004407,7.5782931069031685,2.525893256150675,1.5763182979458183,2.0,4.0,12,21
363475.0,6591747.0,197.31439773567726,12.314397735677257,49.25759094270903,54.900000000000006,45.0,6,8.121758589008534,9.238852444159257,7.894172772064255,1.6230488888552603,1.543377505251164,2.0,4.0,12,22
363475.0,6591749.0,196.79445283371302,11.794452833713033,47.17781133485213,91.5,75.0,10,7.810022071741868,9.05234776999781,7.441015973166569,2.050485162187264,1.611947478690271,2.0,4.0,12,23
363475.0,6591751.0,195.0285470191436,10.028547019143579,40.114188076574315,18.3,15.0,2,7.735780825150027,8.5292842991548,7.645236905498266,1.0585944571988553,1.6779520833288322,2.0,4.0,12,24
363475.0,6591753.0,196.17493626734733,11.174936267347345,44.69974506938938,27.450000000000003,22.5,3,7.78580131287428,8.732818266820225,7.457079147427716,2.130400107637326,1.6399281412900326,2.0,4.0,12,25
363475.0,6591755.0,198.89265934674376,13.892659346743766,55.570637386975065,100.65,82.5,11,8.099624401992584,9.144123533274932,7.710132654264174,2.3157647457071375,1.5396804714473824,2.0,4.0,12,26
363475.0,6591757.0,198.77186816387712,13.77186816387712,55.08747265550848,64.05,52.5,7,7.293409577826665,8.463378531410337,7.055164163115244,1.6000874495302269,1.6341999797433076,2.0,4.0,12,27
363475.0,6591759.0,197.57080893372026,12.57080893372026,50.28323573488104,64.05,52.5,7,7.623049816289758,8.820096682207161,7.456665959842086,1.5180803860149283,1.6030932663040591,2.0,4.0,12,28
363475.0,6591761.0,197.34305761982498,12.343057619824965,49.37223047929986,73.2,60.0,8,7.92608351611766,9.207178433928853,7.631270992973846,2.0310090698258043,1.571221356369161,2.0,4.0,12,29
363475.0,6591763.0,197.57014426269174,12.570144262691736,50.280577050766944,27.450000000000003,22.5,3,7.1631398005292715,7.325374298546451,6.826081468101429,1.3715930232122167,1.6578764564555026,2.0,4.0,12,30
363475.0,6591765.0,197.80711142428473,12.807111424284734,51.22844569713894,73.2,60.0,8,7.656714725313116,8.843340649803071,7.329154521702541,2.075170474118249,1.5334720863067566,2.0,4.0,12,31
363475.0,6591767.0,197.76114653335057,12.761146533350573,51.04458613340229,45.75,37.5,5,7.7178051246284936,8.39497567953885,7.53842670505675,1.5080055001336068,1.5206672219147355,2.0,4.0,12,32
363475.0,6591769.0,197.90033756276623,12.900337562766223,51.60135025106489,82.35000000000001,67.5,9,7.036162764863006,8.03264883426961,6.822660115705587,1.5510389080790543,1.6077736010215682,2.0,4.0,12,33
363475.0,6591771.0,196.84623328501837,11.846233285018359,47.384933140073436,27.450000000000003,22.5,3,7.866851640160682,8.035852499246394,7.647537542522127,1.6655966726021572,1.4615536305916994,2.0,4.0,12,34
363475.0,6591773.0,195.56468587919795,10.564685879197963,42.25874351679185,45.75,37.5,5,7.655814544600453,9.09082052826136,7.306149930307084,2.1154184579974324,1.576623159735791,2.0,4.0,12,35
363475.0,6591775.0,196.47270098365584,11.472700983655834,45.890803934623335,45.75,37.5,5,7.09843229051184,8.165755739609228,6.797705998244598,1.9639458043567184,1.6542284487106016,2.0,4.0,12,36
363475.0,6591777.0,198.23870309665963,13.238703096659629,52.954812386638515,73.2,60.0,8,7.384328558935309,8.715294480297043,7.142050331564308,1.4942144007635334,1.566776066786025,2.0,4.0,12,37
363475.0,6591779.0,197.14572051257747,12.145720512577473,48.58288205030989,45.75,37.5,5,7.557151439059797,8.56969575219844,7.446565839290285,1.108033456948074,1.5472489558569382,2.0,4.0,12,38
363475.0,6591781.0,195.32221774831916,10.322217748319154,41.28887099327662,18.3,15.0,2,7.518541422923401,8.268175499277095,7.17480558879232,2.20771064363457,1.6145743571154432,2.0,4.0,12,39
363475.0,6591783.0,196.6845854311835,11.684585431183516,46.73834172473406,64.05,52.5,7,7.47834412778637,8.751419067388527,7.030639203319007,2.490045990462714,1.5864995416019265,2.0,4.0,12,40
363475.0,6591785.0,198.30718071082487,13.307180710824865,53.22872284329946,73.2,60.0,8,6.925276761327458,7.8870133387987815,6.657869241300253,1.6437994340925233,1.6384358983180034,2.0,4.0,12,41
363475.0,6591787.0,197.17268252030703,12.172682520307031,48.690730081228125,45.75,37.5,5,8.255584197951507,8.592965837219559,8.005731052100662,1.7308405510712646,1.4293995738610608,2.0,4.0,12,42
363475.0,6591789.0,194.18295559638707,9.182955596387087,36.73182238554835,70.96846218189458,58.17087064089719,10,7.048294334014296,7.901134289433674,6.851977859519889,1.6220247414333122,1.6535130490943986,2.0,4.0,12,43
363475.0,6591791.0,190.03154031156768,5.031540311567675,20.1261612462707,8.875610401353333,7.275090492912568,2,7.9919876280684505,8.76371234960904,7.553087676385568,2.536709282494386,1.4759547320300253,2.0,4.0,12,44
363475.0,6591793.0,186.7433237727814,1.7433237727814062,6.973295091125625,5.279184511082712,4.327200418920256,1,8.543428782012105,8.543428782012105,7.639511627903806,3.82466174196299,1.4352918666494903,2.0,4.0,12,45
363475.0,6591795.0,185.37216550438185,0.3721655043818641,1.4886620175274563,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12,46
363475.0,6591797.0,185.0461215152846,0.046121515284597195,0.18448606113838878,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12,47
363477.0,6591705.0,185.08589071821666,0.08589071821665481,0.34356287286661924,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,13,1
363477.0,6591707.0,185.60637528074756,0.6063752807475552,2.425501122990221,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,13,2
363477.0,6591709.0,187.36903260084435,2.369032600844362,9.476130403377448,4.404205090615859,3.6100041726359504,4,8.1425001189582,9.08677881233255,8.122840667279416,0.5076441531620166,1.6029350268346048,2.0,4.0,13,3
363477.0,6591711.0,190.39236203604784,5.392362036047853,21.569448144191412,35.186423658477075,28.84133086760416,5,9.340073483172281,10.21890156233499,9.23694375570227,0.559867665188651,1.5148040013157966,2.0,4.0,13,4
363477.0,6591713.0,192.7636265359126,7.763626535912603,31.05450614365041,36.6,30.0,4,8.221227014108386,9.512704444714485,8.134301836201958,1.0805928343500593,1.6496001815399204,2.0,4.0,13,5
363477.0,6591715.0,193.83416662768593,8.834166627685942,35.33666651074377,35.18629505333674,28.841225453554706,4,9.319341328612953,10.264739866194706,8.875582239698529,2.7560114344885154,1.5420110607310462,2.0,4.0,13,6
363477.0,6591717.0,195.58378887454242,10.583788874542412,42.33515549816965,45.75,37.5,5,8.267828155839021,9.282651290823384,7.870490648402378,2.467814648137257,1.6329564427594,2.0,4.0,13,7
363477.0,6591719.0,197.29553806197282,12.29553806197281,49.18215224789124,73.2,60.0,8,8.87648056623291,10.075370357413586,8.562469087575261,2.0966705364302096,1.5339790533283906,2.0,4.0,13,8
363477.0,6591721.0,197.02527312373394,12.02527312373394,48.10109249493576,64.05,52.5,7,8.892473694103614,10.114443517648619,8.65617175657494,1.814512503286471,1.550654301881568,2.0,4.0,13,9
363477.0,6591723.0,196.50966218920524,11.509662189205248,46.03864875682099,36.6,30.0,4,8.30379454726663,9.69913634102872,8.108751125364055,1.6652204336295298,1.6254868274784626,2.0,4.0,13,10
363477.0,6591725.0,196.83919725920856,11.839197259208555,47.35678903683422,82.35000000000001,67.5,9,8.522263724983876,9.756969905746214,8.22271558954989,2.005731380821978,1.5829976379781536,2.0,4.0,13,11
363477.0,6591727.0,196.63365464001382,11.633654640013809,46.534618560055236,45.75,37.5,5,9.150289298593185,9.848863212160873,8.861793300379254,1.981016982065827,1.4953082897274677,2.0,4.0,13,12
363477.0,6591729.0,196.49611242703384,11.49611242703385,45.9844497081354,54.900000000000006,45.0,6,9.000299559489362,10.254684709336246,8.712659579633584,2.1357136154551797,1.5353412725954059,2.0,4.0,13,13
363477.0,6591731.0,196.49783259061186,11.497832590611875,45.9913303624475,73.2,60.0,8,8.521396329980593,9.989151895903468,8.310934988943597,1.6684315715763838,1.556829648932577,2.0,4.0,13,14
363477.0,6591733.0,195.73823204198226,10.738232041982249,42.952928167928995,27.450000000000003,22.5,3,8.327700229401708,9.579581295521491,8.302244115758137,0.4642423453491434,1.5556603399382727,2.0,4.0,13,15
363477.0,6591735.0,194.49084973348238,9.490849733482392,37.96339893392957,18.3,15.0,2,8.088608415002982,8.384117899542728,7.921855719333702,1.6098942819156947,1.684626005964398,2.0,4.0,13,16
363477.0,6591737.0,194.43366784989277,9.433667849892776,37.734671399571106,9.15,7.5,1,8.16198630448471,8.16198630448471,7.438349008519904,3.359908400841744,1.5707409752949482,2.0,4.0,13,17
363477.0,6591739.0,196.36240232581318,11.362402325813171,45.449609303252686,36.6,30.0,4,8.454954978086816,9.439679481331593,7.788063238801761,3.2129276922768377,1.5880910762490763,2.0,4.0,13,18
363477.0,6591741.0,196.96145881926782,11.961458819267826,47.8458352770713,73.2,60.0,8,8.32282356071055,9.705976828287808,8.146383865068664,1.5243979485373742,1.5848997817692205,2.0,4.0,13,19
363477.0,6591743.0,195.31886386929142,10.31886386929141,41.27545547716564,45.75,37.5,5,8.411952281138635,9.467315816940683,7.9466221668155885,2.607998327865185,1.592998756609326,2.0,4.0,13,20
363477.0,6591745.0,194.89094930280424,9.890949302804257,39.56379721121703,27.450000000000003,22.5,3,8.956747796085256,9.488816642973987,8.482667824251864,2.834806211150351,1.5353633067446928,2.0,4.0,13,21
363477.0,6591747.0,195.95036292466156,10.950362924661553,43.80145169864621,36.6,30.0,4,8.771335996624057,9.592224789162698,8.429604159148356,2.3373073100153583,1.5333689288679422,2.0,4.0,13,22
363477.0,6591749.0,195.95756825368343,10.95756825368343,43.83027301473372,27.450000000000003,22.5,3,8.174885000079795,8.918020754602903,7.929235762442961,1.8175742137093238,1.5660612829407594,2.0,4.0,13,23
363477.0,6591751.0,195.20017524125424,10.200175241254248,40.80070096501699,27.450000000000003,22.5,3,8.202594552996345,9.222534416111309,7.867620821431885,2.240150328996151,1.5319139237059443,2.0,4.0,13,24
363477.0,6591753.0,195.78720496440096,10.787204964400955,43.14881985760382,18.3,15.0,2,7.680785687787008,7.822227174449806,7.517053758686313,1.5761669709774861,1.6429062655248585,2.0,4.0,13,25
363477.0,6591755.0,197.1538300018794,12.153830001879426,48.6153200075177,45.75,37.5,5,9.01219540455912,10.510558839923545,8.481021468560307,2.683677182691953,1.5046597303891984,2.0,4.0,13,26
363477.0,6591757.0,197.08420748650255,12.08420748650255,48.3368299460102,27.450000000000003,22.5,3,7.985918719530439,8.974915887063027,7.634932737494519,2.138031264017189,1.562611899902011,2.0,4.0,13,27
363477.0,6591759.0,196.73994697175831,11.73994697175832,46.95978788703328,18.3,15.0,2,7.466778221982915,7.555719547169962,7.248281086884315,1.7255323259941755,1.5888064042837784,2.0,4.0,13,28
363477.0,6591761.0,197.02320174926186,12.023201749261863,48.092806997047454,54.900000000000006,45.0,6,8.381931391507285,9.585762138365148,8.07167040851173,1.8365526425940484,1.4951150446807897,2.0,4.0,13,29
363477.0,6591763.0,196.47180001955394,11.471800019553937,45.88720007821575,45.75,37.5,5,8.422535524570526,9.57658838815345,7.8780054688588566,2.576273136029595,1.4798951589345366,2.0,4.0,13,30
363477.0,6591765.0,195.67650932039066,10.676509320390657,42.70603728156263,18.3,15.0,2,8.278091337899733,9.068148610033976,7.994698242199771,2.132066870134034,1.5446859200653404,2.0,4.0,13,31
363477.0,6591767.0,196.1547788311297,11.154778831129695,44.61911532451878,27.450000000000003,22.5,3,7.83370540605006,8.067502604000634,7.41109179698083,2.53415587273448,1.55029174197362,2.0,4.0,13,32
363477.0,6591769.0,196.92360027037194,11.923600270371939,47.694401081487754,54.900000000000006,45.0,6,7.435315710530451,8.028393719788536,7.232790951660323,1.4705547922449236,1.5866048274079365,2.0,4.0,13,33
363477.0,6591771.0,195.70238255003625,10.702382550036255,42.80953020014502,36.6,30.0,4,8.774628527077237,10.007990022222893,8.28351940410974,2.677587288008011,1.4213788593112495,2.0,4.0,13,34
363477.0,6591773.0,194.46797311123007,9.467973111230066,37.87189244492026,18.3,15.0,2,8.354134526284348,8.95071070140384,8.063949031377454,2.153024151106134,1.47252062983543,2.0,4.0,13,35
363477.0,6591775.0,195.8722717037867,10.872271703786714,43.489086815146855,18.3,15.0,2,8.153886063129825,9.014496735148334,7.846944696685533,2.1130926501555254,1.563721436763665,2.0,4.0,13,36
363477.0,6591777.0,197.4703161558776,12.470316155877601,49.881264623510404,73.2,60.0,8,7.64930735221199,8.349062060632706,7.2409800828919035,2.2254569170548235,1.569160525997453,2.0,4.0,13,37
363477.0,6591779.0,196.21480027192572,11.21480027192572,44.85920108770288,45.75,37.5,5,8.189627379556068,9.236991452603583,7.979923584339749,1.5121781337602649,1.503975149867387,2.0,4.0,13,38
363477.0,6591781.0,194.7420954384561,9.742095438456102,38.96838175382441,18.3,15.0,2,7.6655852870826795,7.694833768987531,7.4745695969187995,1.672548795319023,1.570740975294948,2.0,4.0,13,39
363477.0,6591783.0,195.49908763949344,10.499087639493453,41.99635055797381,27.450000000000003,22.5,3,7.441899182555595,8.107377399903887,7.027741880647501,2.302619048727534,1.562611899902011,2.0,4.0,13,40
363477.0,6591785.0,196.77010839260842,11.770108392608414,47.080433570433655,45.75,37.5,5,7.903245091409586,9.308588033693692,7.2175146106608565,3.0530500407447603,1.5281817412432375,2.0,4.0,13,41
363477.0,6591787.0,196.27729138905917,11.277291389059174,45.1091655562367,36.6,30.0,4,8.431795185857911,9.439658886959696,8.280867825388029,1.3472672851384613,1.4589007559417315,2.0,4.0,13,42
363477.0,6591789.0,193.63234815820863,8.63234815820863,34.52939263283452,45.75,37.5,5,7.652377249658935,8.65282447646556,7.242471097782245,2.3755715673699256,1.5281817412432372,2.0,4.0,13,43
363477.0,6591791.0,189.6326512245667,4.632651224566688,18.530604898266752,7.192851780541241,5.895780147984624,2,8.810789352943445,8.8518025481356,8.471547278281376,2.2924602562258167,1.4237813508646073,2.0,4.0,13,44
363477.0,6591793.0,186.5449042455743,1.5449042455742794,6.179616982297118,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,13,45
363477.0,6591795.0,185.30432473596952,0.30432473596952686,1.2172989438781074,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,13,46
363477.0,6591797.0,185.0337305739536,0.033730573953585356,0.13492229581434143,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,13,47
363479.0,6591705.0,185.1236601482571,0.12366014825711348,0.4946405930284539,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,14,1
363479.0,6591707.0,185.705206842701,0.7052068427009959,2.8208273708039835,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,14,2
363479.0,6591709.0,187.4551214687108,2.4551214687107916,9.820485874843166,5.809431221127431,4.761828869776583,2,8.576981267902783,9.190613183986517,8.499872267581841,1.0995014882499465,1.5400671253129556,2.0,4.0,14,3
363479.0,6591711.0,190.59801317659478,5.598013176594771,22.392052706379083,14.959431221127431,12.261828869776583,3,9.098704739860082,10.847451386896527,8.968739008948281,1.5011759574179944,1.5539882994971592,2.0,4.0,14,4
363479.0,6591713.0,193.26862304867325,8.268623048673254,33.074492194693015,68.39140572596892,56.05852928358108,8,9.19193925471128,11.009464257935873,8.896003140965586,1.9057246723577161,1.5451454223675403,2.0,4.0,14,5
363479.0,6591715.0,194.04783417503685,9.047834175036863,36.19133670014745,18.3,15.0,2,9.348900479762788,10.251146394503218,9.038214661109745,2.2552455809399596,1.5400671253129556,2.0,4.0,14,6
363479.0,6591717.0,195.12699913798934,10.126999137989344,40.507996551957376,36.6,30.0,4,9.095621084466949,10.408481037669691,8.83910185252133,1.8619778537111011,1.5511516906620146,2.0,4.0,14,7
363479.0,6591719.0,196.4427503510607,11.442750351060697,45.77100140424279,36.6,30.0,4,9.596135472301768,11.232843998232623,9.26368780280505,2.4741129305195244,1.453090082108183,2.0,4.0,14,8
363479.0,6591721.0,196.5333705717186,11.533370571718592,46.13348228687437,45.75,37.5,5,8.926997131658714,10.662193260869634,8.76324793537582,1.6042998810704039,1.5410277350664432,2.0,4.0,14,9
363479.0,6591723.0,196.44487829316648,11.444878293166468,45.77951317266587,36.6,30.0,4,8.657097906481903,10.259325465580247,8.540579233950428,1.3802231576155783,1.5511516906620144,2.0,4.0,14,10
363479.0,6591725.0,196.45409064258953,11.454090642589524,45.816362570358095,45.75,37.5,5,9.630379328786741,10.830918355873608,9.496539666512415,1.0063989262795814,1.4571245491572067,2.0,4.0,14,11
363479.0,6591727.0,195.76506990477807,10.76506990477807,43.06027961911228,36.6,30.0,4,8.966702039792853,10.676098200530236,8.786265593296061,1.7696632022072247,1.5419115722157213,2.0,4.0,14,12
363479.0,6591729.0,195.3706829004259,10.370682900425896,41.482731601703584,45.75,37.5,5,9.006173951784959,10.58606665604115,8.667727046527144,2.327725222742031,1.5751417130073393,2.0,4.0,14,13
363479.0,6591731.0,195.95868280433766,10.958682804337645,43.83473121735058,27.450000000000003,22.5,3,10.009085371197203,10.453757095805651,9.713956379551108,2.259511097257852,1.4304141443028016,2.0,4.0,14,14
363479.0,6591733.0,196.68430577633336,11.684305776333359,46.737223105333435,54.900000000000006,45.0,6,9.102458439633226,10.302359999608191,8.846910525695334,1.945405442887469,1.51569290774239,2.0,4.0,14,15
363479.0,6591735.0,195.89284370535464,10.89284370535464,43.57137482141856,64.05,52.5,7,8.988170017943824,9.839315411300642,8.680712669702816,2.113941608700311,1.56722304320126,2.0,4.0,14,16
363479.0,6591737.0,194.7665385473315,9.766538547331498,39.06615418932599,18.3,15.0,2,10.589049943808512,10.622141198002248,10.376431503906192,2.024278345113756,1.374300284375912,2.0,4.0,14,17
363479.0,6591739.0,196.20732187672482,11.207321876724828,44.82928750689931,45.75,37.5,5,9.27636331917532,10.0089034677193,9.054507632439401,1.5494153295386552,1.4658695488605562,2.0,4.0,14,18
363479.0,6591741.0,197.62849892091776,12.628498920917755,50.51399568367102,64.05,52.5,7,8.9572306270655,10.22828009604294,8.638803026539792,2.1942364356654562,1.4928364185659195,2.0,4.0,14,19
363479.0,6591743.0,196.31895357636665,11.318953576366667,45.27581430546667,27.450000000000003,22.5,3,8.736560276232376,9.717791002781768,8.532634111828683,1.8015968055618228,1.5293479836403767,2.0,4.0,14,20
363479.0,6591745.0,195.51787495724153,10.517874957241537,42.07149982896615,27.450000000000003,22.5,3,8.365705211559968,9.076484950914976,8.147628572883413,1.8186063899965674,1.5679842935228485,2.0,4.0,14,21
363479.0,6591747.0,196.13756093954626,11.137560939546269,44.550243758185076,64.05,52.5,7,9.03004115567762,10.404750747722861,8.579748169227669,2.593572020767332,1.4750340498139305,2.0,4.0,14,22
363479.0,6591749.0,196.11144996864587,11.111449968645859,44.445799874583436,36.6,30.0,4,9.30770164813078,10.982252600447291,8.860687721200113,2.843979547727668,1.4623302005544763,2.0,4.0,14,23
363479.0,6591751.0,196.30488396044714,11.304883960447137,45.21953584178855,73.2,60.0,8,8.85802520034106,10.241445761913651,8.616543819775208,1.9505219849414663,1.4748740074418687,2.0,4.0,14,24
363479.0,6591753.0,196.7301056869913,11.730105686991289,46.920422747965155,64.05,52.5,7,9.777949422911774,11.510707805423454,9.343100873689727,2.7018155693097463,1.4077320672658336,2.0,4.0,14,25
