MEASURE_WHILE_DRILLING_PK,DATE_TIME,DRILL_PATTERN,PATTERN_HOLE_NUMBER,X,Y,Z,BOTTOM_Z,TOP_Z,CURRENT_DEPTH,TOTAL_DEPTH,MINE_HOLE_NUMBER,MWD_DRILL_NUMBER,MWD_DIAMETER,MWD_PEN,MWD_RPM,MWD_TORQUE,MWD_WOB,ACTUAL_MAST_ANGLE,ACTUAL_DRILL_HEADING,AUDIT_JOB_SK,AUDIT_ETL_SK,ODW_INSERT_DATE,ODW_UPDATE_DATE,GUID_HOLE_BY_HOLE,GUID_HOLE_DATA
47282594,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,404.136,403.6948,407.6572,3.5212402344,3.9624023438,5100001453750,9,251,0.4699767828,115.7833175659,2928.0517578125,9.7907838821,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,9BEF095C-BC57-EF11-8F78-0030646A8092
47282595,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,404.4414,403.6948,407.6572,3.2158203125,3.9624023438,5100001453750,9,251,2.0394880772,115.8994674683,2993.7189941406,10.7860031128,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,1C0BCD3F-BC57-EF11-8F78-0030646A8092
47282596,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,404.7473,403.6948,407.6572,2.9099121094,3.9624023438,5100001453750,9,251,0.5602917671,115.9690093994,2852.28515625,11.0760860443,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,1B0BCD3F-BC57-EF11-8F78-0030646A8092
47282597,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,405.0554,403.6948,407.6572,2.6018066406,3.9624023438,5100001453750,9,251,0.557184577,115.9916610718,2930.412109375,10.2456102371,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,930E542C-BC57-EF11-8F78-0030646A8092
47282598,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,405.3618,403.6948,407.6572,2.2954101563,3.9624023438,5100001453750,9,251,1.0206078291,116.337562561,2819.0681152344,10.0744285583,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,C0B0F217-BC57-EF11-8F78-0030646A8092
47282599,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,405.6679,403.6948,407.6572,1.9892578125,3.9624023438,5100001453750,9,251,1.6686902046,116.0911102295,3057.8305664063,10.4903316498,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,E8B7700D-BC57-EF11-8F78-0030646A8092
47282600,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,405.9738,403.6948,407.6572,1.6833496094,3.9624023438,5100001453750,9,251,0.0610462315,66.540763855,1589.0747070313,6.7724990845,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,3CD1FA06-BC57-EF11-8F78-0030646A8092
47282601,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,406.2806,403.6948,407.6572,1.3765869141,3.9624023438,5100001453750,9,251,0.0314411372,64.1730575562,1525.4359130859,6.935693264,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,1805964D-BB57-EF11-8F78-0030646A8092
47282602,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,406.5857,403.6948,407.6572,1.0715332031,3.9624023438,5100001453750,9,251,0.0666571707,64.0485687256,1616.5500488281,7.087240696,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,F06C3CF1-B957-EF11-8F78-0030646A8092
47282603,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,406.8907,403.6948,407.6572,0.7664794922,3.9624023438,5100001453750,9,251,0.0785693079,63.8438987732,1799.5499267578,7.1123843193,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,C3288B4D-B957-EF11-8F78-0030646A8092
47282604,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,407.1967,403.6948,407.6572,0.4604492188,3.9624023438,5100001453750,9,251,0.4692256153,62.9810447693,1879.3615722656,7.0393857956,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,286702C1-B857-EF11-8F78-0030646A8092
47282605,2024.08.11 16:38:23,B102_396_801,4.0,801562.07,7513429.574,407.5017,403.6948,407.6572,0.1555175781,3.9624023438,5100001453750,9,251,0.7776879072,50.2639808655,1195.1685791016,4.3530201912,0.0,17.02,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,3E448111-BD57-EF11-8F78-0030646A8092,5770D9A9-B857-EF11-8F78-0030646A8092
47283043,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,403.6837,403.6837,407.6909,4.0072021484,4.0072021484,5100001453751,9,251,0.1936135739,115.5089187622,2867.1027832031,10.3879489899,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,BCAAFD67-BF57-EF11-8F78-0030646A8092
47283044,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,403.8675,403.6837,407.6909,3.8233642578,4.0072021484,5100001453751,9,251,1.0802067518,115.634552002,2863.4873046875,10.4875020981,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,63B19237-BF57-EF11-8F78-0030646A8092
47283045,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,404.1736,403.6837,407.6909,3.5173339844,4.0072021484,5100001453751,9,251,0.4477705359,115.5123825073,2918.6818847656,11.1867284775,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,DB986B2D-BF57-EF11-8F78-0030646A8092
47283046,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,404.4795,403.6837,407.6909,3.2114257813,4.0072021484,5100001453751,9,251,0.3666039109,115.7301025391,2829.7416992188,12.1215963364,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,ABAEE514-BF57-EF11-8F78-0030646A8092
47283047,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,404.7849,403.6837,407.6909,2.9060058594,4.0072021484,5100001453751,9,251,0.9630420208,115.8749923706,2834.8845214844,9.1926794052,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,6E0351F7-BE57-EF11-8F78-0030646A8092
47283048,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,405.0898,403.6837,407.6909,2.6010742188,4.0072021484,5100001453751,9,251,2.2989890575,116.0378494263,2861.1157226563,7.8501644135,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,3B3858E7-BE57-EF11-8F78-0030646A8092
47283049,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,405.3963,403.6837,407.6909,2.2945556641,4.0072021484,5100001453751,9,251,1.0853768587,115.7706985474,2932.4272460938,8.8575534821,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,3A3858E7-BE57-EF11-8F78-0030646A8092
47283050,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,405.7038,403.6837,407.6909,1.9870605469,4.0072021484,5100001453751,9,251,0.2462914139,115.9686355591,2858.4147949219,10.6627826691,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,25CBD2DC-BE57-EF11-8F78-0030646A8092
47283051,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,406.0116,403.6837,407.6909,1.6793212891,4.0072021484,5100001453751,9,251,0.1487876028,79.1464614868,2004.4494628906,7.9270033836,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,A3FF98B0-BE57-EF11-8F78-0030646A8092
47283052,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,406.3164,403.6837,407.6909,1.3745117188,4.0072021484,5100001453751,9,251,0.0925405174,61.3678245544,1545.7598876953,6.7363467216,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,BAC50C61-BE57-EF11-8F78-0030646A8092
47283053,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,406.6214,403.6837,407.6909,1.0694580078,4.0072021484,5100001453751,9,251,0.1694386601,61.542263031,1651.3532714844,6.7858896255,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,3ADBD9EA-BD57-EF11-8F78-0030646A8092
47283054,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,406.9262,403.6837,407.6909,0.7646484375,4.0072021484,5100001453751,9,251,0.6327610016,61.5990829468,1774.4729003906,6.7359228134,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,E27BD0AA-BD57-EF11-8F78-0030646A8092
47283055,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,407.232,403.6837,407.6909,0.4588623047,4.0072021484,5100001453751,9,251,1.2193382978,58.2245101929,2027.201171875,6.6697416306,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,02757F99-BD57-EF11-8F78-0030646A8092
47283056,2024.08.11 16:55:40,B102_396_801,5.0,801559.557,7513434.432,407.5368,403.6837,407.6909,0.1540527344,4.0072021484,5100001453751,9,251,1.0271183252,47.0055656433,1201.6561279297,3.963490963,0.0,326.95,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2ACE6F7B-BF57-EF11-8F78-0030646A8092,9EF1D690-BD57-EF11-8F78-0030646A8092
47283016,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,403.6578,403.6578,407.7025,4.0446777344,4.0446777344,5100001453753,9,251,0.9344610572,115.4319915771,2834.3796386719,9.949924469,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,4C527F6E-C157-EF11-8F78-0030646A8092
47283017,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,403.8759,403.6578,407.7025,3.8266601563,4.0446777344,5100001453753,9,251,0.8340622187,115.2692260742,2947.9377441406,10.8174648285,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,02F3C157-C157-EF11-8F78-0030646A8092
47283018,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,404.1816,403.6578,407.7025,3.5208740234,4.0446777344,5100001453753,9,251,1.4108572006,115.396194458,2927.0927734375,11.6467065811,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,EA41F64A-C157-EF11-8F78-0030646A8092
47283019,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,404.4873,403.6578,407.7025,3.2152099609,4.0446777344,5100001453753,9,251,0.5249326229,115.4830551147,2781.3227539063,12.1455545425,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,9629C242-C157-EF11-8F78-0030646A8092
47283020,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,404.7935,403.6578,407.7025,2.9090576172,4.0446777344,5100001453753,9,251,0.4821492136,115.4485549927,2822.0151367188,12.0694732666,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,CF98172E-C157-EF11-8F78-0030646A8092
47283021,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,405.0988,403.6578,407.7025,2.6037597656,4.0446777344,5100001453753,9,251,0.1568258703,116.0050811768,2471.0112304688,10.9044857025,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,381E8717-C157-EF11-8F78-0030646A8092
47283022,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,405.407,403.6578,407.7025,2.2955322266,4.0446777344,5100001453753,9,251,0.205918774,115.7317123413,2834.6518554688,8.619184494,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,20DE11D1-C057-EF11-8F78-0030646A8092
47283023,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,405.7123,403.6578,407.7025,1.990234375,4.0446777344,5100001453753,9,251,1.4086036682,115.8634796143,2993.2709960938,10.5931921005,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,DD079B9B-C057-EF11-8F78-0030646A8092
47283024,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,406.0175,403.6578,407.7025,1.6850585938,4.0446777344,5100001453753,9,251,0.8433839083,74.3774642944,2073.6164550781,7.0477662086,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,EDA95294-C057-EF11-8F78-0030646A8092
47283025,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,406.3267,403.6578,407.7025,1.3758544922,4.0446777344,5100001453753,9,251,0.3594175279,59.2740516663,1736.6932373047,6.6587929726,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,CE715F81-C057-EF11-8F78-0030646A8092
47283026,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,406.6321,403.6578,407.7025,1.0704345703,4.0446777344,5100001453753,9,251,0.1926884055,59.5012054443,1620.5109863281,6.7238459587,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,2397D762-C057-EF11-8F78-0030646A8092
47283027,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,406.937,403.6578,407.7025,0.7655029297,4.0446777344,5100001453753,9,251,0.3658714592,59.199420929,1858.833984375,6.6273350716,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,5440772A-C057-EF11-8F78-0030646A8092
47283028,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,407.2418,403.6578,407.7025,0.4606933594,4.0446777344,5100001453753,9,251,1.0169457197,57.8241958618,1787.2145996094,6.5523700714,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,19F7240C-C057-EF11-8F78-0030646A8092
47283029,2024.08.11 17:09:53,B102_396_801,11.0,801574.753,7513420.669,407.5469,403.6578,407.7025,0.1556396484,4.0446777344,5100001453753,9,251,0.8490435481,45.3262481689,1111.0338134766,3.8160903454,0.0,321.31,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,2C5DCA77-C157-EF11-8F78-0030646A8092,AFE28401-C057-EF11-8F78-0030646A8092
47283331,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,403.2054,403.2053,407.8002,4.5948486328,4.5948486328,5100001453888,9,251,1.0100283623,115.6276702881,2737.0969238281,8.2717828751,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,06835CCA-C357-EF11-8F78-0030646A8092
47283332,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,403.3568,403.2053,407.8002,4.443359375,4.5948486328,5100001453888,9,251,0.2962583005,115.362159729,2858.7993164063,10.8604097366,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,7D182FB5-C357-EF11-8F78-0030646A8092
47283333,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,403.6629,403.2053,407.8002,4.1373291016,4.5948486328,5100001453888,9,251,0.4164152443,115.4487915039,2887.5732421875,10.242556572,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,32C76490-C357-EF11-8F78-0030646A8092
47283334,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,403.9682,403.2053,407.8002,3.83203125,4.5948486328,5100001453888,9,251,0.2614699602,115.4940795898,2896.5441894531,9.6260709763,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,8CBC4B76-C357-EF11-8F78-0030646A8092
47283335,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,404.2731,403.2053,407.8002,3.5270996094,4.5948486328,5100001453888,9,251,0.6463992,115.7138061523,2865.2619628906,7.0129227638,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,0DED7D4C-C357-EF11-8F78-0030646A8092
47283336,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,404.5855,403.2053,407.8002,3.2147216797,4.5948486328,5100001453888,9,251,1.3095657825,115.8072052002,2866.5036621094,10.1027774811,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,51B90B3B-C357-EF11-8F78-0030646A8092
47283337,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,404.891,403.2053,407.8002,2.9091796875,4.5948486328,5100001453888,9,251,1.5333031416,115.7673721313,2897.3005371094,9.5675935745,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,7FF38132-C357-EF11-8F78-0030646A8092
47283338,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,405.1977,403.2053,407.8002,2.6025390625,4.5948486328,5100001453888,9,251,0.7060419917,115.8319625854,2851.1228027344,8.2784423828,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,3AB12F2B-C357-EF11-8F78-0030646A8092
47283339,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,405.5036,403.2053,407.8002,2.2966308594,4.5948486328,5100001453888,9,251,0.9638130069,115.9148635864,2898.70703125,7.8696174622,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,BF30041C-C357-EF11-8F78-0030646A8092
47283340,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,405.8087,403.2053,407.8002,1.9914550781,4.5948486328,5100001453888,9,251,0.8009874225,115.8457260132,2957.2565917969,6.9301314354,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,4F629410-C357-EF11-8F78-0030646A8092
47283341,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,406.1158,403.2053,407.8002,1.6844482422,4.5948486328,5100001453888,9,251,0.3307361305,72.7341461182,2170.6447753906,6.8264079094,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,2035E202-C357-EF11-8F78-0030646A8092
47283342,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,406.4243,403.2053,407.8002,1.3758544922,4.5948486328,5100001453888,9,251,0.1664263457,60.990524292,1756.1325683594,6.7066965103,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,C6A499DB-C257-EF11-8F78-0030646A8092
47283343,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,406.7293,403.2053,407.8002,1.0709228516,4.5948486328,5100001453888,9,251,0.0610863306,60.8015823364,1575.1275634766,6.8276157379,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,F03B3B9A-C257-EF11-8F78-0030646A8092
47283344,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,407.0342,403.2053,407.8002,0.7659912109,4.5948486328,5100001453888,9,251,0.1832054704,59.9821968079,1958.5877685547,6.7183790207,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,4B2A8EE7-C157-EF11-8F78-0030646A8092
47283345,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,407.3394,403.2053,407.8002,0.4608154297,4.5948486328,5100001453888,9,251,0.8330634236,58.5672035217,1650.6588134766,6.6306681633,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,DAD7DDAB-C157-EF11-8F78-0030646A8092
47283346,2024.08.11 17:26:47,B102_396_801,10.0,801571.329,7513425.368,407.6448,403.2053,407.8002,0.1553955078,4.5948486328,5100001453888,9,251,0.7770775557,47.1343574524,1132.5178222656,4.0828270912,0.0,330.32,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,189B59D4-C357-EF11-8F78-0030646A8092,8113BF9E-C157-EF11-8F78-0030646A8092
47283525,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,403.0062,403.0062,407.6855,4.6793212891,4.6793212891,5100001453907,9,251,0.2912017703,115.1394195557,2953.8129882813,6.2484884262,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,3564D6B7-C557-EF11-8F78-0030646A8092
47283526,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,403.2536,403.0062,407.6855,4.4318847656,4.6793212891,5100001453907,9,251,0.9207543135,115.3640441895,2961.984375,9.2671613693,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,B4FFD488-C557-EF11-8F78-0030646A8092
47283527,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,403.5605,403.0062,407.6855,4.125,4.6793212891,5100001453907,9,251,1.6693559885,115.5929412842,2887.7863769531,10.2919855118,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,FED0D77C-C557-EF11-8F78-0030646A8092
47283528,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,403.8665,403.0062,407.6855,3.8189697266,4.6793212891,5100001453907,9,251,0.5089297891,115.5040283203,2770.2856445313,11.5948963165,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,F8DFA476-C557-EF11-8F78-0030646A8092
47283529,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,404.1718,403.0062,407.6855,3.513671875,4.6793212891,5100001453907,9,251,0.3743824959,115.5441818237,2792.4809570313,9.9624242783,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,C2140B61-C557-EF11-8F78-0030646A8092
47283530,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,404.4775,403.0062,407.6855,3.2080078125,4.6793212891,5100001453907,9,251,0.4262673259,115.4441375732,2906.9094238281,9.1489629745,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,B8E50744-C557-EF11-8F78-0030646A8092
47283531,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,404.7829,403.0062,407.6855,2.9025878906,4.6793212891,5100001453907,9,251,0.3519441783,115.6888885498,2761.7333984375,10.4872360229,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,C78D262A-C557-EF11-8F78-0030646A8092
47283532,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,405.0878,403.0062,407.6855,2.59765625,4.6793212891,5100001453907,9,251,0.3331522048,115.6431274414,2863.7780761719,10.6972427368,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,9F241E0B-C557-EF11-8F78-0030646A8092
47283533,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,405.3931,403.0062,407.6855,2.2923583984,4.6793212891,5100001453907,9,251,0.3108206689,115.7471237183,2882.1276855469,8.9962568283,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,6518D8EA-C457-EF11-8F78-0030646A8092
47283534,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,405.6987,403.0062,407.6855,1.9868164063,4.6793212891,5100001453907,9,251,0.5905265212,115.9313583374,2919.86328125,7.8439230919,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,9ECA41C7-C457-EF11-8F78-0030646A8092
47283535,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,406.0037,403.0062,407.6855,1.6817626953,4.6793212891,5100001453907,9,251,0.373635143,73.8775177002,1905.7434082031,7.3450579643,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,0EA5F7B4-C457-EF11-8F78-0030646A8092
47283536,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,406.3088,403.0062,407.6855,1.3767089844,4.6793212891,5100001453907,9,251,0.2079247087,61.115436554,1631.2745361328,6.718354702,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,03638E91-C457-EF11-8F78-0030646A8092
47283537,2024.08.11 17:40:33,B102_396_801,9.0,801567.921,7513430.343,406.6136,403.0062,407.6855,1.0718994141,4.6793212891,5100001453907,9,251,0.2613653243,59.0695152283,1633.8380126953,6.7217135429,0.0,325.65,872058,25062254,2024.08.11 18:55:00,2024.08.11 18:55:00,9DB6DDC0-C557-EF11-8F78-0030646A8092,55BD975D-C457-EF11-8F78-0030646A8092
