pattern_id,pattern_type,surface,vertex_id,x,y,z_rl
16,Production,top_crest,4,363365.97228799417,6591773.366573298,200.0
16,Production,top_crest,5,363363.30900859827,6591778.122429362,200.0
16,Production,top_crest,6,363362.7523742571,6591779.369380799,200.0
16,Production,top_crest,7,363361.3609070303,6591782.279586407,200.0
16,Production,top_crest,8,363360.42931051337,6591785.167359985,200.0
16,Production,top_crest,9,363359.862933247,6591786.762729938,200.0
16,Production,top_crest,10,363358.0982066116,6591791.309796089,200.0
16,Production,top_crest,11,363357.55687593686,6591792.775472503,200.0
16,Production,top_crest,12,363357.33870002837,6591794.37181478,200.0
16,Production,top_crest,13,363357.28140687634,6591794.770448519,200.0
16,Production,top_crest,14,363356.54750004824,6591799.637552435,200.0
16,Production,top_crest,15,363356.3204083826,6591800.941748415,200.0
16,Production,top_crest,16,363355.96051690436,6591802.7626557015,200.0
16,Production,top_crest,17,363355.9811878804,6591804.5325354235,200.0
16,Production,top_crest,18,363355.9801886551,6591805.289519382,200.0
16,Production,top_crest,19,363355.95518277405,6591807.035767639,200.0
16,Production,top_crest,20,363356.12321908673,6591807.886525911,200.0
16,Production,top_crest,21,363357.158174833,6591811.822190285,200.0
16,Production,top_crest,22,363357.17721210956,6591811.894966104,200.0
16,Production,top_crest,23,363357.72597566573,6591814.003905509,200.0
16,Production,top_crest,24,363358.7716490255,6591816.2124233665,200.0
16,Production,top_crest,25,363359.14022215316,6591817.022663019,200.0
16,Production,top_crest,26,363360.6412817388,6591820.46095237,200.0
16,Production,top_crest,27,363361.6355042185,6591822.244329279,200.0
16,Production,top_crest,28,363362.27136415744,6591823.339421396,200.0
16,Production,top_crest,29,363364.56271643477,6591826.897090652,200.0
16,Production,top_crest,30,363365.4685514495,6591828.401312162,200.0
16,Production,top_crest,31,363366.9657827688,6591831.066257777,200.0
16,Production,top_crest,32,363369.10522503,6591833.77527834,200.0
16,Production,top_crest,33,363370.5540806596,6591835.77928785,200.0
16,Production,top_crest,34,363372.0698589231,6591838.075259425,200.0
16,Production,top_crest,35,363373.772085158,6591839.820537989,200.0
16,Production,top_crest,36,363377.4622494154,6591843.207510942,200.0
16,Production,top_crest,37,363381.5221595305,6591846.701261307,200.0
16,Production,top_crest,38,363386.24178371986,6591850.443927931,200.0
16,Production,top_crest,39,363387.4328106007,6591851.441301412,200.0
16,Production,top_crest,40,363388.59540807747,6591852.468853505,200.0
16,Production,top_crest,41,363391.6687984197,6591854.94464017,200.0
16,Production,top_crest,42,363394.5925767123,6591856.860083737,200.0
16,Production,top_crest,43,363400.29580616235,6591860.532343006,200.0
16,Production,top_crest,44,363399.5355104194,6591801.229275059,200.0
16,Production,top_crest,45,363391.7274531788,6591745.011262926,200.0
17,Production,bottom_toe_floor,1,363785.3344552565,6591847.986221001,190.0
17,Production,bottom_toe_floor,2,363807.917876768,6591749.639062806,190.0
17,Production,bottom_toe_floor,3,363763.3853057461,6591724.499708196,190.0
17,Production,bottom_toe_floor,4,363745.2670945103,6591793.348910892,190.0
17,Production,bottom_toe_floor,5,363744.6278991224,6591793.1821642695,190.0
17,Production,bottom_toe_floor,6,363744.4022353595,6591794.041835748,190.0
17,Production,bottom_toe_floor,7,363744.5385970422,6591794.07740836,190.0
17,Production,bottom_toe_floor,8,363732.8826375524,6591839.972748851,190.0
17,Production,bottom_toe_floor,9,363732.3617777533,6591839.910245676,190.0
17,Production,bottom_toe_floor,10,363732.1541400843,6591840.701246319,190.0
17,Production,bottom_toe_floor,11,363785.3344552565,6591847.986221001,190.0
17,Production,top_crest,1,363731.55488311755,6591838.037498347,200.0
17,Production,top_crest,2,363731.0463836404,6591837.97647841,200.0
17,Production,top_crest,3,363729.94344526215,6591842.178148422,200.0
17,Production,top_crest,4,363786.69222574605,6591849.951953968,200.0
17,Production,top_crest,5,363809.93103361386,6591748.7506939,200.0
17,Production,top_crest,6,363762.26176250464,6591721.840621498,200.0
17,Production,top_crest,7,363744.0096616569,6591791.19860472,200.0
17,Production,top_crest,8,363743.36941823974,6591791.031584698,200.0
17,Production,top_crest,9,363742.24837162596,6591795.302238466,200.0
17,Production,top_crest,10,363742.3983462458,6591795.34136228,200.0
17,Production,top_crest,11,363731.55488311755,6591838.037498347,200.0
18,Production,bottom_toe_floor,1,363571.88469709945,6591907.723013386,190.0
18,Production,bottom_toe_floor,2,363574.1394491401,6591907.901020126,190.0
18,Production,bottom_toe_floor,3,363581.970084983,6591908.186596216,190.0
18,Production,bottom_toe_floor,4,363583.0715938139,6591908.2470636815,190.0
18,Production,bottom_toe_floor,5,363591.6990405224,6591908.87995944,190.0
18,Production,bottom_toe_floor,6,363600.1738152047,6591908.977216638,190.0
18,Production,bottom_toe_floor,7,363608.55070337007,6591908.972765949,190.0
18,Production,bottom_toe_floor,8,363634.5354793572,6591906.26601845,190.0
18,Production,bottom_toe_floor,9,363672.4681530952,6591902.938590929,190.0
18,Production,bottom_toe_floor,10,363680.3313846221,6591901.766307962,190.0
18,Production,bottom_toe_floor,11,363680.7467767216,6591901.707345805,190.0
18,Production,bottom_toe_floor,12,363682.1087383136,6591901.523730515,190.0
18,Production,bottom_toe_floor,13,363700.10025148734,6591898.252546301,190.0
18,Production,bottom_toe_floor,14,363699.3717540192,6591872.755134917,190.0
18,Production,bottom_toe_floor,15,363699.3717540192,6591873.483632385,190.0
18,Production,bottom_toe_floor,16,363569.618260532,6591873.483632385,190.0
18,Production,bottom_toe_floor,17,363571.7638562872,6591906.587109751,190.0
18,Production,bottom_toe_floor,18,363571.88469709945,6591907.723013386,190.0
18,Production,top_crest,1,363570.28621808405,6591909.3655739,200.0
18,Production,top_crest,2,363574.0378857456,6591909.661758189,200.0
18,Production,top_crest,3,363581.8896224469,6591909.948103808,200.0
18,Production,top_crest,4,363582.95875756076,6591910.006794114,200.0
18,Production,top_crest,5,363591.6243502867,6591910.642488203,200.0
18,Production,top_crest,6,363600.1641662707,6591910.7404918205,200.0
18,Production,top_crest,7,363608.6427597017,6591910.735987095,200.0
18,Production,top_crest,8,363634.7038738348,6591908.021287707,200.0
18,Production,top_crest,9,363672.67538422183,6591904.690453461,200.0
18,Production,top_crest,10,363680.5852890433,6591903.511212247,200.0
18,Production,top_crest,11,363680.98847345734,6591903.453982891,200.0
18,Production,top_crest,12,363682.384388282,6591903.265790134,200.0
18,Production,top_crest,13,363701.9060650796,6591899.716394353,200.0
18,Production,top_crest,14,363700.88320520986,6591863.916298912,200.0
18,Production,top_crest,15,363697.6084842121,6591863.963071098,200.0
18,Production,top_crest,16,363697.6084842121,6591871.720362578,200.0
18,Production,top_crest,17,363567.73700488737,6591871.720362578,200.0
18,Production,top_crest,18,363570.00663168635,6591906.7374617625,200.0
18,Production,top_crest,19,363570.28621808405,6591909.3655739,200.0
19,Production,bottom_toe_floor,1,363761.2940388089,6591878.583114661,190.0
19,Production,bottom_toe_floor,2,363781.691967916,6591869.112647576,190.0
19,Production,bottom_toe_floor,3,363783.1489628522,6591850.171713405,190.0
19,Production,bottom_toe_floor,4,363731.4256426162,6591841.429743788,190.0
19,Production,bottom_toe_floor,5,363700.10025148734,6591838.515753916,190.0
19,Production,bottom_toe_floor,6,363700.10025148734,6591896.795551364,190.0
19,Production,bottom_toe_floor,7,363761.2940388089,6591878.583114661,190.0
19,Production,top_crest,1,363761.9200977992,6591880.236493339,200.0
19,Production,top_crest,2,363783.3708651955,6591870.277208476,200.0
19,Production,top_crest,3,363785.03053898417,6591848.701449225,200.0
19,Production,top_crest,4,363731.65454655595,6591839.68015473,200.0
19,Production,top_crest,5,363698.33698168024,6591836.58084637,200.0
19,Production,top_crest,6,363698.33698168024,6591899.160039803,200.0
19,Production,top_crest,7,363761.9200977992,6591880.236493339,200.0
20,Production,bottom_toe_floor,1,363782.0041811167,6591865.053875967,190.0
20,Production,bottom_toe_floor,2,363781.80915249535,6591867.589248044,190.0
20,Production,bottom_toe_floor,3,363803.5468919594,6591855.271195682,190.0
20,Production,bottom_toe_floor,4,363819.98944622936,6591844.520294813,190.0
20,Production,bottom_toe_floor,5,363821.1573089949,6591843.3663418535,190.0
20,Production,bottom_toe_floor,6,363824.1505865747,6591840.386732058,190.0
20,Production,bottom_toe_floor,7,363824.6380161241,6591839.768963233,190.0
20,Production,bottom_toe_floor,8,363836.8142282036,6591822.113455717,190.0
20,Production,bottom_toe_floor,9,363837.0954289002,6591821.539856353,190.0
20,Production,bottom_toe_floor,10,363837.1367906943,6591821.421675569,190.0
20,Production,bottom_toe_floor,11,363842.1572577694,6591799.905388106,190.0
20,Production,bottom_toe_floor,12,363837.05777549255,6591780.235956467,190.0
20,Production,bottom_toe_floor,13,363831.6226310131,6591771.038019655,190.0
20,Production,bottom_toe_floor,14,363831.1544429088,6591770.407969684,190.0
20,Production,bottom_toe_floor,15,363828.506372843,6591766.547986698,190.0
20,Production,bottom_toe_floor,16,363825.5073533859,6591762.731233076,190.0
20,Production,bottom_toe_floor,17,363825.4511898106,6591762.648002424,190.0
20,Production,bottom_toe_floor,18,363808.64637423615,6591750.367560274,190.0
20,Production,bottom_toe_floor,19,363797.6526851714,6591794.3423165325,190.0
20,Production,bottom_toe_floor,20,363785.3344552565,6591847.986221001,190.0
20,Production,bottom_toe_floor,21,363784.2778927036,6591847.841486405,190.0
20,Production,bottom_toe_floor,22,363783.8774603203,6591849.443215937,190.0
20,Production,bottom_toe_floor,23,363782.0041811167,6591865.053875967,190.0
20,Production,top_crest,1,363780.2489898805,6591864.881136503,200.0
20,Production,top_crest,2,363779.797067716,6591870.756124641,200.0
20,Production,top_crest,3,363804.4649490733,6591856.777658539,200.0
20,Production,top_crest,4,363821.102716978,6591845.899117987,200.0
20,Production,top_crest,5,363822.39895923884,6591844.618314592,200.0
20,Production,top_crest,6,363825.46941925614,6591841.561874786,200.0
20,Production,top_crest,7,363826.0573879715,6591840.816682496,200.0
20,Production,top_crest,8,363838.3399592329,6591823.006954167,200.0
20,Production,top_crest,9,363838.72497166303,6591822.221597346,200.0
20,Production,top_crest,10,363838.8323925922,6591821.914669422,200.0
20,Production,top_crest,11,363843.9730697675,6591799.883195815,200.0
20,Production,top_crest,12,363838.7022475918,6591779.552881708,200.0
20,Production,top_crest,13,363833.09337753046,6591770.060947758,200.0
20,Production,top_crest,14,363832.5896028862,6591769.383008278,200.0
20,Production,top_crest,15,363829.928095659,6591765.503438494,200.0
20,Production,top_crest,16,363826.9332651024,6591761.692015948,200.0
20,Production,top_crest,17,363826.7404059086,6591761.406211557,200.0
20,Production,top_crest,18,363807.57123463636,6591747.397971013,200.0
20,Production,top_crest,19,363795.9379432982,6591793.931136364,200.0
20,Production,top_crest,20,363783.97668476676,6591846.020488034,200.0
20,Production,top_crest,21,363782.95074046,6591845.879947718,200.0
20,Production,top_crest,22,363782.13995598856,6591849.123085603,200.0
20,Production,top_crest,23,363780.2489898805,6591864.881136503,200.0
21,Trim,bottom_toe_floor,1,363467.5658844438,6591678.060841535,190.0
21,Trim,bottom_toe_floor,2,363462.3922712889,6591679.848483235,190.0
21,Trim,bottom_toe_floor,3,363454.23944460566,6591682.416046113,190.0
21,Trim,bottom_toe_floor,4,363450.93389212235,6591683.775404554,190.0
21,Trim,bottom_toe_floor,5,363436.97344542947,6591691.014154691,190.0
21,Trim,bottom_toe_floor,6,363418.10078678594,6591697.5016311,190.0
21,Trim,bottom_toe_floor,7,363417.2815736539,6591697.888437039,190.0
21,Trim,bottom_toe_floor,8,363410.0399673121,6591701.00078176,190.0
21,Trim,bottom_toe_floor,9,363403.97366480826,6591704.691493479,190.0
21,Trim,bottom_toe_floor,10,363397.7739113633,6591708.394018701,190.0
21,Trim,bottom_toe_floor,11,363391.6917004315,6591712.104262394,190.0
21,Trim,bottom_toe_floor,12,363385.84395291767,6591715.923542352,190.0
21,Trim,bottom_toe_floor,13,363379.87463517115,6591719.709707156,190.0
21,Trim,bottom_toe_floor,14,363376.6823504636,6591721.800044097,190.0
21,Trim,bottom_toe_floor,15,363389.6158829885,6591749.188701209,190.0
21,Trim,bottom_toe_floor,16,363390.4136906689,6591748.668009036,190.0
21,Trim,bottom_toe_floor,17,363390.4516071976,6591748.643221831,190.0
21,Trim,bottom_toe_floor,18,363396.1269498955,6591744.926956027,190.0
21,Trim,bottom_toe_floor,19,363397.9567584189,6591743.766361647,190.0
21,Trim,bottom_toe_floor,20,363420.9625120643,6591727.839301431,190.0
21,Trim,bottom_toe_floor,21,363444.978912112,6591718.232741412,190.0
21,Trim,bottom_toe_floor,22,363455.9913187205,6591714.175538977,190.0
21,Trim,bottom_toe_floor,23,363458.4106345431,6591713.138381535,190.0
21,Trim,bottom_toe_floor,24,363464.46867336915,6591710.647104735,190.0
21,Trim,bottom_toe_floor,25,363471.40382445755,6591708.463023411,190.0
21,Trim,bottom_toe_floor,26,363471.4185682472,6591708.4581555985,190.0
21,Trim,bottom_toe_floor,27,363471.6218488579,6591708.391040433,190.0
21,Trim,bottom_toe_floor,28,363472.1898056636,6591708.203523707,190.0
21,Trim,bottom_toe_floor,29,363472.37117652403,6591708.140854523,190.0
21,Trim,bottom_toe_floor,30,363475.3996855058,6591707.025088056,190.0
21,Trim,bottom_toe_floor,31,363475.8467796185,6591706.9399272725,190.0
21,Trim,bottom_toe_floor,32,363478.48418915883,6591706.028621551,190.0
21,Trim,bottom_toe_floor,33,363485.56008843466,6591704.476325381,190.0
21,Trim,bottom_toe_floor,34,363492.0853628713,6591703.047118265,190.0
21,Trim,bottom_toe_floor,35,363487.4078855296,6591674.202674658,190.0
21,Trim,bottom_toe_floor,36,363467.5658844438,6591678.060841535,190.0
21,Trim,top_crest,1,363467.1074154769,6591676.353694307,200.0
21,Trim,top_crest,2,363461.83940779313,6591678.173952205,200.0
21,Trim,top_crest,3,363453.63821492775,6591680.756747005,200.0
21,Trim,top_crest,4,363450.1913043409,6591682.174236827,200.0
21,Trim,top_crest,5,363436.27724471275,6591689.388934412,200.0
21,Trim,top_crest,6,363417.43574588513,6591695.865699634,200.0
21,Trim,top_crest,7,363416.5567965457,6591696.280711078,200.0
21,Trim,top_crest,8,363409.2296032892,6591699.4298399,200.0
21,Trim,top_crest,9,363403.06337002735,6591703.181349052,200.0
21,Trim,top_crest,10,363396.8627222628,6591706.884408367,200.0
21,Trim,top_crest,11,363390.7502503935,6591710.613111704,200.0
21,Trim,top_crest,12,363384.8895933469,6591714.440823135,200.0
21,Trim,top_crest,13,363378.9193946422,6591718.227546704,200.0
21,Trim,top_crest,14,363374.4327072411,6591721.165470254,200.0
21,Trim,top_crest,15,363388.88535025745,6591751.771067229,200.0
21,Trim,top_crest,16,363391.3774051957,6591750.144618235,200.0
21,Trim,top_crest,17,363391.4164362826,6591750.119103008,200.0
21,Trim,top_crest,18,363397.0821904298,6591746.409116475,200.0
21,Trim,top_crest,19,363398.93120822444,6591745.236338213,200.0
21,Trim,top_crest,20,363421.8023666639,6591729.402459293,200.0
21,Trim,top_crest,21,363445.6112486895,6591719.878906483,200.0
21,Trim,top_crest,22,363456.64392595395,6591715.814235911,200.0
21,Trim,top_crest,23,363459.09336516645,6591714.764164613,200.0
21,Trim,top_crest,24,363465.06990304694,6591712.306403843,200.0
21,Trim,top_crest,25,363471.9450856456,6591710.141208346,200.0
21,Trim,top_crest,26,363472.17465973576,6591710.06541212,200.0
21,Trim,top_crest,27,363472.754166224,6591709.874082149,200.0
21,Trim,top_crest,28,363472.96395176597,6591709.801594823,200.0
21,Trim,top_crest,29,363475.8726387488,6591708.729973302,200.0
21,Trim,top_crest,30,363476.30204372364,6591708.648181879,200.0
21,Trim,top_crest,31,363478.9626641705,6591707.728856078,200.0
21,Trim,top_crest,32,363485.93763687555,6591706.198700971,200.0
21,Trim,top_crest,33,363494.0930707001,6591704.412445976,200.0
21,Trim,top_crest,34,363488.85719888075,6591672.124569757,200.0
21,Trim,top_crest,35,363467.1074154769,6591676.353694307,200.0
22,Trim,bottom_toe_floor,1,363375.33135197376,6591723.836568089,190.0
22,Trim,bottom_toe_floor,2,363363.77473712317,6591731.348367742,190.0
22,Trim,bottom_toe_floor,3,363363.67903933994,6591731.434878852,190.0
22,Trim,bottom_toe_floor,4,363359.51818070945,6591735.87850389,190.0
22,Trim,bottom_toe_floor,5,363354.4312531188,6591739.933692923,190.0
22,Trim,bottom_toe_floor,6,363351.25392466167,6591744.332063219,190.0
22,Trim,bottom_toe_floor,7,363347.92550685856,6591748.884495346,190.0
22,Trim,bottom_toe_floor,8,363344.78321138566,6591753.354314584,190.0
22,Trim,bottom_toe_floor,9,363342.3010740847,6591758.037702364,190.0
22,Trim,bottom_toe_floor,10,363339.2069163667,6591762.548154177,190.0
22,Trim,bottom_toe_floor,11,363337.28773748263,6591767.16832603,190.0
22,Trim,bottom_toe_floor,12,363335.06937881786,6591771.8079464985,190.0
22,Trim,bottom_toe_floor,13,363333.54845481936,6591776.52252417,190.0
22,Trim,bottom_toe_floor,14,363331.6906272513,6591781.309477955,190.0
22,Trim,bottom_toe_floor,15,363329.9986005017,6591785.890714184,190.0
22,Trim,bottom_toe_floor,16,363329.36122796277,6591790.554220513,190.0
22,Trim,bottom_toe_floor,17,363328.62342346675,6591795.44717288,190.0
22,Trim,bottom_toe_floor,18,363327.69149147795,6591800.162376913,190.0
22,Trim,bottom_toe_floor,19,363327.74651716434,6591804.873758057,190.0
22,Trim,bottom_toe_floor,20,363327.67887725105,6591809.597290107,190.0
22,Trim,bottom_toe_floor,21,363328.5917208499,6591814.2189652035,190.0
22,Trim,bottom_toe_floor,22,363328.79271310044,6591814.983285845,190.0
22,Trim,bottom_toe_floor,23,363356.91877860384,6591810.295608262,190.0
22,Trim,bottom_toe_floor,24,363358.51987194037,6591795.085221564,190.0
22,Trim,bottom_toe_floor,25,363359.6531364567,6591792.1891011335,190.0
22,Trim,bottom_toe_floor,26,363359.7472533305,6591791.934275593,190.0
22,Trim,bottom_toe_floor,27,363361.5160201311,6591787.376799389,190.0
22,Trim,bottom_toe_floor,28,363362.0995496928,6591785.733114896,190.0
22,Trim,bottom_toe_floor,29,363363.0027068264,6591782.933498045,190.0
22,Trim,bottom_toe_floor,30,363364.3531042138,6591780.1091885865,190.0
22,Trim,bottom_toe_floor,31,363364.5715106014,6591779.619922764,190.0
22,Trim,bottom_toe_floor,32,363365.7247919547,6591776.672648194,190.0
22,Trim,bottom_toe_floor,33,363367.15250582714,6591774.82190799,190.0
22,Trim,bottom_toe_floor,34,363367.49618181516,6591774.254130175,190.0
22,Trim,bottom_toe_floor,35,363368.8083974326,6591772.086254208,190.0
22,Trim,bottom_toe_floor,36,363370.40860808344,6591769.066918008,190.0
22,Trim,bottom_toe_floor,37,363372.3075408329,6591766.365744229,190.0
22,Trim,bottom_toe_floor,38,363375.4715004114,6591762.038249279,190.0
22,Trim,bottom_toe_floor,39,363375.572391699,6591761.89942389,190.0
22,Trim,bottom_toe_floor,40,363376.3440688067,6591760.831192602,190.0
22,Trim,bottom_toe_floor,41,363378.2186452373,6591759.336820676,190.0
22,Trim,bottom_toe_floor,42,363381.2766444701,6591756.512839378,190.0
22,Trim,bottom_toe_floor,43,363387.3395519976,6591748.653514805,190.0
22,Trim,bottom_toe_floor,44,363375.33135197376,6591723.836568089,190.0
22,Trim,top_crest,1,363376.04739356047,6591721.268113767,200.0
22,Trim,top_crest,2,363362.69625680783,6591729.946352656,200.0
22,Trim,top_crest,3,363362.4421213805,6591730.176091916,200.0
22,Trim,top_crest,4,363358.3187516139,6591734.579680396,200.0
22,Trim,top_crest,5,363353.1433129095,6591738.705428582,200.0
22,Trim,top_crest,6,363349.82754399756,6591743.29544176,200.0
22,Trim,top_crest,7,363346.49243670644,6591747.857023411,200.0
22,Trim,top_crest,8,363343.27706177597,6591752.430795944,200.0
22,Trim,top_crest,9,363340.79017109424,6591757.123152577,200.0
22,Trim,top_crest,10,363337.64899811737,6591761.702140024,200.0
22,Trim,top_crest,11,363335.67705896514,6591766.449325313,200.0
22,Trim,top_crest,12,363333.4275790216,6591771.15403486,200.0
22,Trim,top_crest,13,363331.88608924206,6591775.932362576,200.0
22,Trim,top_crest,14,363330.0415805324,6591780.684998452,200.0
22,Trim,top_crest,15,363328.27769745525,6591785.460788822,200.0
22,Trim,top_crest,16,363327.61585056654,6591790.303368265,200.0
22,Trim,top_crest,17,363326.8858421973,6591795.144618484,200.0
22,Trim,top_crest,18,363325.92620496394,6591800.0,200.0
22,Trim,top_crest,19,363325.98309991456,6591804.87143033,200.0
22,Trim,top_crest,20,363325.9131361244,6591809.757246844,200.0
22,Trim,top_crest,21,363326.8724899321,6591814.614400476,200.0
22,Trim,top_crest,22,363327.4963908431,6591816.986931474,200.0
22,Trim,top_crest,23,363358.53192352486,6591811.814342693,200.0
22,Trim,top_crest,24,363360.24855912366,6591795.506304504,200.0
22,Trim,top_crest,25,363361.30133398017,6591792.815879871,200.0
22,Trim,top_crest,26,363361.39630005154,6591792.55875509,200.0
22,Trim,top_crest,27,363363.16910701524,6591787.990868839,200.0
22,Trim,top_crest,28,363363.7697888723,6591786.298869807,200.0
22,Trim,top_crest,29,363364.64450662246,6591783.5874096835,200.0
22,Trim,top_crest,30,363365.95383417135,6591780.848996372,200.0
22,Trim,top_crest,31,363366.19848386414,6591780.300941278,200.0
22,Trim,top_crest,32,363367.274937518,6591777.550004163,200.0
22,Trim,top_crest,33,363368.6094218797,6591775.820117028,200.0
22,Trim,top_crest,34,363369.00463456486,6591775.167196829,200.0
22,Trim,top_crest,35,363370.34286074655,6591772.956349512,200.0
22,Trim,top_crest,36,363371.9147576931,6591769.990436648,200.0
22,Trim,top_crest,37,363373.740610985,6591767.393216164,200.0
22,Trim,top_crest,38,363376.89639275713,6591763.07690638,200.0
22,Trim,top_crest,39,363377.0002490137,6591762.934001224,200.0
22,Trim,top_crest,40,363377.63200901594,6591762.0594569435,200.0
22,Trim,top_crest,41,363379.3678596907,6591760.6756742,200.0
22,Trim,top_crest,42,363382.58204025385,6591757.70746358,200.0
22,Trim,top_crest,43,363389.40174465324,6591748.867106025,200.0
22,Trim,top_crest,44,363376.04739356047,6591721.268113767,200.0
23,Trim,bottom_toe_floor,1,363329.8501691544,6591819.0045129685,190.0
23,Trim,bottom_toe_floor,2,363331.0682993457,6591823.685878432,190.0
23,Trim,bottom_toe_floor,3,363333.25672848703,6591828.307957399,190.0
23,Trim,bottom_toe_floor,4,363335.3112504571,6591833.0139937755,190.0
23,Trim,bottom_toe_floor,5,363337.85716783686,6591837.580708328,190.0
23,Trim,bottom_toe_floor,6,363340.83798065654,6591842.208868838,190.0
23,Trim,bottom_toe_floor,7,363343.4332757608,6591846.828275484,190.0
23,Trim,bottom_toe_floor,8,363346.96886684763,6591851.305138044,190.0
23,Trim,bottom_toe_floor,9,363349.98299988516,6591855.870689579,190.0
23,Trim,bottom_toe_floor,10,363354.1032316917,6591860.095129378,190.0
23,Trim,bottom_toe_floor,11,363358.7015991106,6591864.315685697,190.0
23,Trim,bottom_toe_floor,12,363363.5334340146,6591868.473714935,190.0
23,Trim,bottom_toe_floor,13,363368.71545104164,6591872.583059533,190.0
23,Trim,bottom_toe_floor,14,363373.4414071876,6591876.760056495,190.0
23,Trim,bottom_toe_floor,15,363379.2121877634,6591880.540645659,190.0
23,Trim,bottom_toe_floor,16,363385.17081990483,6591884.377356474,190.0
23,Trim,bottom_toe_floor,17,363390.7471185767,6591888.313435373,190.0
23,Trim,bottom_toe_floor,18,363396.94995877,6591891.953049427,190.0
23,Trim,bottom_toe_floor,19,363403.2873704278,6591895.556774321,190.0
23,Trim,bottom_toe_floor,20,363410.1253027546,6591898.933035781,190.0
23,Trim,bottom_toe_floor,21,363416.9126242523,6591902.332288478,190.0
23,Trim,bottom_toe_floor,22,363424.3080911959,6591905.442583443,190.0
23,Trim,bottom_toe_floor,23,363431.1064972368,6591908.885501139,190.0
23,Trim,bottom_toe_floor,24,363438.87066302466,6591911.677746268,190.0
23,Trim,bottom_toe_floor,25,363446.5654941683,6591914.593817114,190.0
23,Trim,bottom_toe_floor,26,363449.41972534347,6591915.5551708285,190.0
23,Trim,bottom_toe_floor,27,363459.3887521406,6591887.948635082,190.0
23,Trim,bottom_toe_floor,28,363428.9679787469,6591875.940435058,190.0
23,Trim,bottom_toe_floor,29,363407.353218704,6591864.732781703,190.0
23,Trim,bottom_toe_floor,30,363383.3368186563,6591847.921301669,190.0
23,Trim,bottom_toe_floor,31,363374.53080530546,6591839.915834987,190.0
23,Trim,bottom_toe_floor,32,363366.5253386229,6591827.107088295,190.0
23,Trim,bottom_toe_floor,33,363356.91877860384,6591811.096154929,190.0
23,Trim,bottom_toe_floor,34,363329.3798261145,6591817.21592215,190.0
23,Trim,bottom_toe_floor,35,363329.8501691544,6591819.0045129685,190.0
23,Trim,top_crest,1,363328.1442971036,6591819.450748497,200.0
23,Trim,top_crest,2,363329.4036350781,6591824.290478555,200.0
23,Trim,top_crest,3,363331.6515300339,6591829.03815249,200.0
23,Trim,top_crest,4,363333.7294922635,6591833.797880536,200.0
23,Trim,top_crest,5,363336.3443786806,6591838.488307629,200.0
23,Trim,top_crest,6,363339.3267670682,6591843.118914445,200.0
23,Trim,top_crest,7,363341.9637656999,6591847.8125498565,200.0
23,Trim,top_crest,8,363345.5386436642,6591852.339158541,200.0
23,Trim,top_crest,9,363348.60376470425,6591856.981942351,200.0
23,Trim,top_crest,10,363352.87499119545,6591861.361195759,200.0
23,Trim,top_crest,11,363357.5300722349,6591865.633805993,200.0
23,Trim,top_crest,12,363362.41011073923,6591869.833316776,200.0
23,Trim,top_crest,13,363367.5829839169,6591873.935410293,200.0
23,Trim,top_crest,14,363372.36887198675,6591878.165377586,200.0
23,Trim,top_crest,15,363378.2517446128,6591882.019401182,200.0
23,Trim,top_crest,16,363384.18466735195,6591885.839557939,200.0
23,Trim,top_crest,17,363389.7908432282,6591889.796725922,200.0
23,Trim,top_crest,18,363396.0679387605,6591893.479910465,200.0
23,Trim,top_crest,19,363402.4605378702,6591897.115017318,200.0
23,Trim,top_crest,20,363409.3401733179,6591900.511869892,200.0
23,Trim,top_crest,21,363416.1752282916,6591903.935028653,200.0
23,Trim,top_crest,22,363423.5670566602,6591907.04379335,200.0
23,Trim,top_crest,23,363430.40715514,6591910.507825354,200.0
23,Trim,top_crest,24,363438.25983542093,6591913.331903158,200.0
23,Trim,top_crest,25,363445.97144466103,6591916.254332313,200.0
23,Trim,top_crest,26,363450.4921219733,6591917.776973494,200.0
23,Trim,top_crest,27,363461.6287210415,6591886.937160689,200.0
23,Trim,top_crest,28,363429.69943273056,6591874.333494251,200.0
23,Trim,top_crest,29,363408.26863912103,6591863.221230898,200.0
23,Trim,top_crest,30,363384.4399030508,6591846.541115649,200.0
23,Trim,top_crest,31,363375.8970354146,6591838.774872343,200.0
23,Trim,top_crest,32,363368.0290834606,6591826.186149217,200.0
23,Trim,top_crest,33,363357.7769009506,6591809.099178366,200.0
23,Trim,top_crest,34,363327.2084995047,6591815.892156466,200.0
23,Trim,top_crest,35,363328.1442971036,6591819.450748497,200.0
24,Trim,bottom_toe_floor,1,363458.73398512695,6591889.761836043,190.0
24,Trim,bottom_toe_floor,2,363453.91132756846,6591903.116887744,190.0
24,Trim,bottom_toe_floor,3,363450.27520650486,6591915.843311466,190.0
24,Trim,bottom_toe_floor,4,363454.5237751852,6591917.27430182,190.0
24,Trim,bottom_toe_floor,5,363462.75949224096,6591919.718679247,190.0
24,Trim,bottom_toe_floor,6,363471.3735577172,6591921.829160588,190.0
24,Trim,bottom_toe_floor,7,363480.067595169,6591923.827759148,190.0
24,Trim,bottom_toe_floor,8,363489.1116659651,6591925.4717967985,190.0
24,Trim,bottom_toe_floor,9,363497.847623787,6591927.473489361,190.0
24,Trim,bottom_toe_floor,10,363506.6675309687,6591929.3461114215,190.0
